time	force
1715776973.726945	5.34
1715776973.778017	5.34
1715776973.828989	5.34
1715776973.87996	5.34
1715776973.9309351	5.36
1715776973.982016	5.34
1715776974.03301	5.34
1715776974.084018	5.32
1715776974.134944	5.34
1715776974.185973	5.32
1715776974.237	5.32
1715776974.287971	5.34
1715776974.338933	5.32
1715776974.389947	5.34
1715776974.4409149	5.34
1715776974.492018	5.36
1715776974.542954	5.32
1715776974.594847	5.32
1715776974.6449542	5.34
1715776974.695987	5.32
1715776974.746947	5.34
1715776974.7979362	5.32
1715776974.8490071	5.32
1715776974.9000041	5.29
1715776974.9509308	5.34
1715776975.0019252	5.32
1715776975.0529752	5.34
1715776975.104009	5.32
1715776975.154934	5.32
1715776975.205941	5.29
1715776975.257022	5.32
1715776975.307997	5.32
1715776975.358947	5.32
1715776975.409929	5.34
1715776975.460961	5.29
1715776975.51199	5.29
1715776975.5629492	5.32
1715776975.61394	5.32
1715776975.66497	5.29
1715776975.716028	5.29
1715776975.766958	5.32
1715776975.817971	5.34
1715776975.8690119	5.32
1715776975.9200351	5.29
1715776975.970957	5.32
1715776976.021915	5.32
1715776976.0729759	5.32
1715776976.1239932	5.32
1715776976.174984	5.32
1715776976.2261388	5.29
1715776976.277001	5.29
1715776976.3280482	5.32
1715776976.3790631	5.29
1715776976.430249	5.32
1715776976.481109	5.32
1715776976.5322618	5.32
1715776976.582999	5.32
1715776976.634017	5.32
1715776976.685035	5.29
1715776976.736228	5.32
1715776976.786998	5.29
1715776976.838051	5.29
1715776976.892648	5.29
