time	force
1715874372.191374	0.0
1715874372.2424068	0.0
1715874372.293556	0.0
1715874372.344662	0.0
1715874372.395583	0.0
1715874372.4467561	0.0
1715874372.497618	0.0
1715874372.5485911	0.0
1715874372.599773	0.02
1715874372.6509361	0.0
1715874372.701751	0.0
1715874372.752625	0.02
1715874372.803478	0.0
1715874372.854645	0.0
1715874372.905531	0.0
1715874372.956764	0.0
1715874373.007634	0.0
1715874373.0588548	0.0
1715874373.1107042	0.0
1715874373.160584	0.0
1715874373.2113411	0.0
1715874373.2682729	0.02
1715874373.3141918	0.0
1715874373.369055	0.0
1715874373.417239	0.0
1715874373.466614	0.02
1715874373.5172539	0.02
1715874373.568286	0.0
1715874373.6192892	0.0
1715874373.6702871	0.0
1715874373.721323	0.0
1715874373.772264	0.0
1715874373.823261	0.0
1715874373.87428	0.02
1715874373.925376	0.02
1715874373.9765701	0.0
1715874374.027236	0.0
1715874374.078283	0.02
1715874374.129287	0.0
1715874374.1803179	0.0
1715874374.231322	0.0
1715874374.282311	0.0
1715874374.333287	0.0
1715874374.384338	0.02
1715874374.435374	0.0
1715874374.486337	0.02
1715874374.538207	0.0
1715874374.588282	0.0
1715874374.639352	0.0
1715874374.69029	0.0
1715874374.741312	0.0
1715874374.7922728	0.0
1715874374.843246	0.0
1715874374.894284	0.0
1715874374.9452329	0.0
1715874374.996361	0.02
1715874375.047348	0.0
1715874375.0983849	0.0
1715874375.1492631	0.0
1715874375.200293	-0.02
1715874375.2513978	0.0
1715874375.302306	0.02
1715874375.353311	0.0
1715874375.404242	0.05
1715874375.4553201	0.0
1715874375.50631	0.02
1715874375.557374	0.0
1715874375.608478	0.0
1715874375.659285	0.1
1715874375.71026	0.26
1715874375.76128	0.43
1715874375.812282	0.67
1715874375.863307	0.89
1715874375.9143198	1.08
1715874375.965259	1.27
1715874376.0162518	1.44
1715874376.067321	1.58
1715874376.1183271	1.77
1715874376.1692932	1.89
1715874376.2202408	2.06
1715874376.271314	2.18
1715874376.322304	2.35
