time	force
1715874173.647583	0.0
1715874173.648056	0.0
1715874173.648706	0.0
1715874173.6494741	0.0
1715874173.649983	0.0
1715874173.6504781	0.0
1715874173.684976	0.02
1715874173.735533	0.0
1715874173.7866108	0.02
1715874173.837742	0.0
1715874173.888569	0.02
1715874173.9395268	0.0
1715874173.990767	0.02
1715874174.041714	0.0
1715874174.092726	0.02
1715874174.14359	0.02
1715874174.194562	0.0
1715874174.2455812	0.02
1715874174.296612	0.0
1715874174.3477519	0.0
1715874174.398783	0.02
1715874174.449543	0.0
1715874174.500962	0.0
1715874174.5518432	0.02
1715874174.604019	0.0
1715874174.657469	0.0
1715874174.706538	0.02
1715874174.755522	0.02
1715874174.806504	0.02
1715874174.8574982	0.0
1715874174.908452	0.0
1715874174.9595141	0.02
1715874175.010519	0.02
1715874175.061532	0.02
1715874175.112491	0.02
1715874175.163508	0.0
1715874175.2145028	0.02
1715874175.265503	0.02
1715874175.31649	0.0
1715874175.367527	0.02
1715874175.418453	0.0
1715874175.4695182	0.0
1715874175.520501	0.02
1715874175.571508	0.02
1715874175.62254	0.0
1715874175.673526	0.0
1715874175.724472	0.0
1715874175.775533	0.0
1715874175.826495	0.02
1715874175.8775198	0.02
1715874175.92849	0.02
1715874175.979496	0.0
1715874176.030575	0.0
1715874176.0815518	0.0
1715874176.132448	0.02
1715874176.183545	0.0
1715874176.234447	0.0
1715874176.285548	0.14
1715874176.336477	0.34
1715874176.3874822	0.53
1715874176.438494	0.74
1715874176.489438	0.93
1715874176.540461	1.13
1715874176.59151	1.32
1715874176.642565	1.48
1715874176.693502	1.65
1715874176.744545	1.8
1715874176.795467	1.96
1715874176.846529	2.11
1715874176.897505	2.25
1715874176.948504	2.39
1715874176.999508	2.51
1715874177.05043	2.66
1715874177.101451	2.8
1715874177.152509	2.95
1715874177.2034829	3.04
1715874177.254603	3.19
1715874177.305435	3.33
1715874177.356492	3.47
1715874177.407479	3.59
1715874177.4584918	3.69
1715874177.510371	3.81
1715874177.560498	3.95
1715874177.611479	4.07
1715874177.662441	4.19
1715874177.7134778	4.31
1715874177.764489	4.43
1715874177.815479	4.5
1715874177.866425	4.65
1715874177.917462	4.74
1715874177.968482	4.81
1715874178.0194838	4.91
1715874178.0704849	5.03
1715874178.121427	5.1
1715874178.172439	5.22
1715874178.223447	5.27
1715874178.2744699	5.36
1715874178.325505	5.46
1715874178.3765042	5.53
1715874178.427414	5.63
1715874178.478456	5.72
1715874178.529526	5.77
1715874178.580501	5.84
1715874178.631503	5.94
1715874178.68258	6.01
1715874178.733462	6.06
1715874178.78446	6.15
1715874178.8355289	6.23
1715874178.8864489	6.32
1715874178.937438	6.35
1715874178.988437	6.44
1715874179.039433	6.44
1715874179.090569	6.47
1715874179.141504	6.51
1715874179.192495	6.56
1715874179.2434108	6.59
1715874179.294472	6.59
1715874179.345493	6.59
1715874179.3964648	6.61
1715874179.4474182	6.59
1715874179.498393	6.61
1715874179.549437	6.59
1715874179.6004832	6.61
1715874179.651456	6.59
1715874179.702454	6.56
1715874179.753421	6.56
1715874179.804467	6.56
1715874179.855436	6.56
1715874179.906466	6.56
1715874179.957746	6.56
1715874180.008485	6.56
1715874180.059446	6.56
1715874180.1104221	6.56
1715874180.161525	6.56
1715874180.212482	6.56
1715874180.263403	6.56
1715874180.3153112	6.56
1715874180.3654668	6.54
1715874180.416505	6.56
1715874180.4674401	6.54
1715874180.5184472	6.54
1715874180.569412	6.56
1715874180.620429	6.54
1715874180.671455	6.54
1715874180.722441	6.54
1715874180.77342	6.54
1715874180.8244538	6.51
1715874180.875411	6.56
1715874180.926434	6.54
1715874180.977497	6.54
1715874181.0284958	6.51
1715874181.079463	6.51
1715874181.130396	6.54
1715874181.181383	6.51
1715874181.232428	6.51
1715874181.283453	6.51
1715874181.3343801	6.51
1715874181.3854039	6.51
1715874181.436397	6.49
1715874181.4875362	6.51
1715874181.538485	6.49
1715874181.589414	6.49
1715874181.6404638	6.51
1715874181.691446	6.49
1715874181.742468	6.51
1715874181.7934332	6.51
1715874181.844425	6.51
1715874181.895458	6.51
1715874181.9464068	6.51
1715874181.997397	6.51
1715874182.0484679	6.49
1715874182.099448	6.49
1715874182.150421	6.49
1715874182.2013388	6.44
1715874182.2524421	6.49
1715874182.3034172	6.49
1715874182.3544488	6.49
1715874182.405405	6.49
1715874182.4564302	6.47
1715874182.507423	6.49
1715874182.558412	6.49
1715874182.60942	6.49
1715874182.660455	6.49
1715874182.711443	6.49
1715874182.762388	6.49
1715874182.8134289	6.47
1715874182.8644311	6.49
1715874182.915475	6.47
1715874182.9664729	6.49
1715874183.017354	6.47
1715874183.068396	6.49
1715874183.119444	6.47
1715874183.171361	6.47
1715874183.221403	6.47
1715874183.272469	6.47
1715874183.323414	6.47
1715874183.37441	6.47
1715874183.42538	6.47
1715874183.4763908	6.49
