time	present_current	position_shift
1715873908.161896	23.52	0.08791208791211602
1715873908.19385	23.52	0.6153846153845848
1715873908.225853	10.08	1.4945054945055176
1715873908.257985	23.52	2.637362637362628
1715873908.2898402	26.88	4.1318681318682025
1715873908.321853	23.52	5.538461538461604
1715873908.353834	26.88	6.945054945055006
1715873908.385806	23.52	8.527472527472582
1715873908.417918	20.16	10.021978021978043
1715873908.449976	26.88	11.60439560439562
1715873908.481977	26.88	13.186813186813197
1715873908.5139	16.8	14.85714285714289
1715873908.545868	30.24	16.527472527472526
1715873908.57784	20.16	18.285714285714278
1715873908.6098292	16.8	19.95604395604397
1715873908.641834	23.52	21.626373626373606
1715873908.673944	20.16	23.2967032967033
1715873908.705836	26.88	24.879120879120876
1715873908.7378392	20.16	26.637362637362685
1715873908.7697809	23.52	28.307692307692378
1715873908.8018188	16.8	29.80219780219784
1715873908.833874	26.88	31.47252747252753
1715873908.866018	16.8	33.14285714285717
1715873908.898132	26.88	34.81318681318686
1715873908.929953	20.16	36.39560439560444
1715873908.9619699	20.16	37.8901098901099
1715873908.993837	16.8	39.56043956043959
1715873909.0258508	23.52	41.14285714285717
1715873909.057834	23.52	42.725274725274744
1715873909.090392	23.52	44.30769230769232
1715873909.121968	10.08	45.8901098901099
1715873909.153968	23.52	47.38461538461536
1715873909.185801	20.16	48.879120879120876
1715873909.217759	20.16	50.46153846153851
1715873909.2497761	26.88	51.95604395604403
1715873909.2819798	23.52	53.45054945054949
1715873909.3140218	20.16	54.85714285714289
1715873909.346001	23.52	56.26373626373629
1715873909.377921	20.16	57.49450549450552
1715873909.409844	23.52	58.81318681318686
1715873909.44181	20.16	60.131868131868146
1715873909.4738822	23.52	61.45054945054949
1715873909.505889	23.52	62.769230769230774
1715873909.537889	23.52	64.08791208791212
1715873909.569885	20.16	65.31868131868134
1715873909.601794	20.16	66.63736263736263
1715873909.633798	23.52	67.95604395604397
1715873909.6659572	23.52	69.27472527472526
1715873909.6978009	20.16	70.50549450549448
1715873909.729801	20.16	71.82417582417588
1715873909.761893	20.16	73.14285714285722
1715873909.7940931	23.52	74.37362637362645
1715873909.82574	23.52	75.69230769230774
1715873909.857783	23.52	76.92307692307696
1715873909.889814	23.52	78.2417582417583
1715873909.921681	23.52	79.47252747252753
1715873909.953773	20.16	80.79120879120882
1715873909.985887	23.52	82.02197802197804
1715873910.0177999	20.16	83.34065934065939
1715873910.049815	23.52	84.57142857142861
1715873910.0817049	23.52	85.80219780219784
1715873910.113843	23.52	87.03296703296706
1715873910.1457741	23.52	88.17582417582418
1715873910.17775	20.16	89.4065934065934
1715873910.209832	26.88	90.72527472527474
1715873910.241714	26.88	91.86813186813185
1715873910.273778	20.16	93.09890109890108
1715873910.305781	20.16	94.32967032967042
1715873910.337953	23.52	95.47252747252753
1715873910.369952	23.52	96.6153846153847
1715873910.401809	16.8	97.84615384615392
1715873910.4336991	20.16	99.07692307692315
1715873910.465696	20.16	100.21978021978026
1715873910.497733	20.16	101.36263736263743
1715873910.52988	23.52	102.41758241758248
1715873910.5618181	20.16	103.6483516483517
1715873910.5940852	20.16	104.70329670329676
1715873910.625868	26.88	105.84615384615387
1715873910.657769	20.16	106.90109890109892
1715873910.6896799	20.16	107.86813186813191
1715873910.7217112	20.16	109.01098901098902
1715873910.753688	20.16	109.8901098901099
1715873910.7857869	20.16	110.85714285714289
1715873910.817711	23.52	111.73626373626377
1715873910.849671	16.8	112.7032967032967
1715873910.881691	16.8	113.58241758241758
1715873910.9136481	23.52	114.54945054945057
1715873910.9456792	16.8	115.42857142857144
1715873910.977727	20.16	116.39560439560438
1715873911.009793	23.52	117.27472527472531
1715873911.04184	20.16	118.2417582417583
1715873911.0738409	23.52	119.12087912087918
1715873911.105746	23.52	120.00000000000006
1715873911.137711	23.52	120.87912087912093
1715873911.1696372	20.16	121.84615384615387
1715873911.201694	26.88	122.72527472527474
1715873911.233839	23.52	123.60439560439562
1715873911.2657018	20.16	124.57142857142861
1715873911.297697	23.52	125.53846153846155
1715873911.329687	20.16	126.50549450549454
1715873911.361897	23.52	127.2967032967033
1715873911.393666	23.52	128.2637362637363
1715873911.425657	23.52	129.14285714285717
1715873911.457691	20.16	130.02197802197804
1715873911.489608	23.52	130.90109890109892
1715873911.5217159	23.52	131.7802197802198
1715873911.5536	23.52	132.65934065934067
1715873911.585719	23.52	133.45054945054943
1715873911.61771	20.16	134.3296703296703
1715873911.649665	23.52	135.20879120879118
1715873911.6816561	20.16	136.08791208791206
1715873911.713603	20.16	136.96703296703294
1715873911.74562	23.52	137.75824175824175
1715873911.777666	20.16	138.63736263736263
1715873911.809588	20.16	139.4285714285715
1715873911.841661	20.16	140.21978021978026
1715873911.8737228	23.52	141.09890109890114
1715873911.905568	23.52	142.06593406593413
1715873911.937591	23.52	142.8571428571429
1715873911.969634	23.52	143.73626373626377
1715873912.001832	23.52	144.61538461538464
1715873912.033778	23.52	145.40659340659346
1715873912.065711	23.52	146.19780219780222
1715873912.0975769	23.52	146.98901098901098
1715873912.12962	23.52	147.78021978021985
1715873912.1616662	23.52	148.5714285714286
1715873912.1937401	23.52	149.36263736263737
1715873912.225652	20.16	150.15384615384613
1715873912.257935	23.52	150.945054945055
1715873912.2897532	23.52	151.73626373626377
1715873912.321557	23.52	152.43956043956047
1715873912.353622	20.16	153.23076923076923
1715873912.385695	20.16	154.021978021978
1715873912.4176588	23.52	154.7252747252747
1715873912.449687	20.16	155.4285714285714
1715873912.481645	20.16	156.21978021978026
1715873912.51363	23.52	156.92307692307696
1715873912.5454879	20.16	157.62637362637366
1715873912.577547	23.52	158.15384615384613
1715873912.6096902	20.16	158.59340659340654
1715873912.641647	23.52	158.59340659340654
1715873912.673724	23.52	158.59340659340654
1715873912.705646	16.8	158.59340659340654
1715873912.737538	23.52	158.59340659340654
1715873912.769591	23.52	158.59340659340654
1715873912.801588	20.16	158.59340659340654
1715873912.833673	20.16	158.59340659340654
1715873912.865663	20.16	158.59340659340654
1715873912.897685	20.16	158.59340659340654
1715873912.929578	23.52	158.59340659340654
1715873912.9615622	23.52	158.59340659340654
1715873912.993588	20.16	158.59340659340654
1715873913.02559	20.16	158.59340659340654
1715873913.057597	20.16	158.59340659340654
1715873913.089864	23.52	158.59340659340654
1715873913.1216798	23.52	158.59340659340654
1715873913.153566	23.52	158.59340659340654
1715873913.185499	23.52	158.59340659340654
1715873913.217466	20.16	158.59340659340654
1715873913.249526	23.52	158.59340659340654
1715873913.2816892	20.16	158.59340659340654
1715873913.313802	23.52	158.59340659340654
1715873913.345858	20.16	158.59340659340654
1715873913.377517	20.16	158.59340659340654
1715873913.409495	23.52	158.59340659340654
1715873913.441499	23.52	158.59340659340654
1715873913.473553	20.16	158.59340659340654
1715873913.505616	20.16	158.59340659340654
1715873913.537639	20.16	158.59340659340654
1715873913.569624	20.16	158.59340659340654
1715873913.601442	20.16	158.59340659340654
1715873913.633569	23.52	158.59340659340654
1715873913.665497	23.52	158.59340659340654
1715873913.697709	23.52	158.59340659340654
1715873913.7296069	20.16	158.59340659340654
1715873913.761577	20.16	158.59340659340654
1715873913.793578	23.52	158.59340659340654
1715873913.825535	20.16	158.59340659340654
1715873913.857558	20.16	158.59340659340654
1715873913.889824	23.52	158.50549450549448
1715873913.921652	20.16	158.59340659340654
1715873913.9536462	23.52	158.59340659340654
1715873913.985584	20.16	158.59340659340654
1715873914.0174541	23.52	158.59340659340654
1715873914.049485	20.16	158.59340659340654
1715873914.0815291	20.16	158.59340659340654
