time	present_current	position_shift
1715874373.626867	20.16	0.0
1715874373.658934	23.52	0.0
1715874373.690838	20.16	0.0
1715874373.722958	23.52	0.0
1715874373.754861	23.52	0.0
1715874373.786853	20.16	0.0
1715874373.8189042	23.52	0.0
1715874373.8507898	20.16	0.0
1715874373.882878	20.16	0.0
1715874373.914876	23.52	0.0
1715874373.946944	20.16	0.0
1715874373.9788742	20.16	0.0
1715874374.0108852	20.16	0.0
1715874374.0428228	23.52	0.0
1715874374.074783	23.52	0.0
1715874374.106852	16.8	0.08791208791211602
1715874374.138879	23.52	0.0
1715874374.170978	20.16	0.0
1715874374.2029471	20.16	0.0
1715874374.234899	20.16	0.0
1715874374.266743	20.16	0.0
1715874374.2987661	20.16	0.0
1715874374.3308558	20.16	0.0
1715874374.363029	20.16	0.0
1715874374.394837	20.16	0.0
1715874374.426852	23.52	0.0
1715874374.458976	20.16	0.0
1715874374.490805	16.8	0.0
1715874374.522815	23.52	0.0
1715874374.554964	20.16	0.0
1715874374.586797	23.52	0.0
1715874374.6188369	20.16	0.0
1715874374.651149	23.52	0.0
1715874374.6827772	20.16	0.0
1715874374.714947	20.16	0.0
1715874374.7468429	20.16	0.0
1715874374.778791	20.16	0.0
1715874374.810879	23.52	0.0
1715874374.842777	20.16	0.0
1715874374.8748522	23.52	0.0
1715874374.906826	23.52	0.0
1715874374.938821	23.52	0.0
1715874374.970826	23.52	0.0
1715874375.002923	20.16	0.0
1715874375.034867	16.8	0.0
1715874375.066797	20.16	0.0
1715874375.098746	23.52	0.0
1715874375.1307368	23.52	0.0
1715874375.1628668	23.52	0.0
1715874375.194983	26.88	0.0
1715874375.2272499	20.16	0.0
1715874375.258966	20.16	0.0
1715874375.290951	23.52	0.0
1715874375.322737	20.16	0.0
1715874375.354721	20.16	0.0
1715874375.386709	23.52	0.0
1715874375.418899	20.16	0.0
1715874375.450885	23.52	0.0
1715874375.4828281	20.16	0.0
1715874375.514796	23.52	0.08791208791211602
1715874375.5468621	23.52	0.08791208791211602
1715874375.5786948	20.16	0.08791208791211602
1715874375.610913	16.8	0.4395604395604664
1715874375.642926	20.16	1.4945054945055176
1715874375.674885	20.16	2.813186813186803
1715874375.706932	26.88	4.307692307692321
1715874375.738687	16.8	6.329670329670307
1715874375.770755	23.52	8.263736263736234
1715874375.802749	23.52	10.021978021977986
1715874375.834909	13.44	12.219780219780205
1715874375.866697	10.08	14.065934065934016
1715874375.898779	30.24	15.999999999999943
1715874375.930762	16.8	17.758241758241695
1715874375.9627469	20.16	19.516483516483447
1715874375.994737	30.24	21.18681318681314
1715874376.0269692	16.8	22.769230769230774
1715874376.058815	16.8	24.35164835164835
1715874376.090715	26.88	26.021978021978043
1715874376.12269	23.52	27.516483516483504
1715874376.1547148	20.16	29.09890109890108
1715874376.1867	20.16	30.681318681318658
1715874376.218744	20.16	32.175824175824175
1715874376.250744	20.16	33.49450549450546
1715874376.282698	20.16	34.90109890109886
1715874376.3147469	23.52	36.39560439560438
1715874376.3466911	23.52	37.714285714285666
1715874376.3786712	20.16	39.03296703296701
1715874376.410753	20.16	40.351648351648294
1715874376.442699	23.52	41.58241758241752
1715874376.4747589	20.16	42.90109890109886
1715874376.5067468	23.52	44.219780219780205
1715874376.538882	20.16	45.53846153846155
1715874376.570623	20.16	46.85714285714283
1715874376.6027882	23.52	48.0
1715874376.634662	20.16	49.318681318681286
1715874376.6666539	20.16	50.54945054945051
1715874376.69872	20.16	51.78021978021974
1715874376.7307038	23.52	53.09890109890108
1715874376.762719	20.16	54.417582417582366
1715874376.794687	16.8	55.64835164835159
1715874376.826661	20.16	56.87912087912082
1715874376.8586292	20.16	58.021978021977986
1715874376.8907578	20.16	59.34065934065927
1715874376.9228852	23.52	60.5714285714285
1715874376.9546711	23.52	61.714285714285666
1715874376.986636	23.52	62.94505494505489
1715874377.018645	20.16	64.17582417582412
1715874377.050715	20.16	65.31868131868123
1715874377.082824	23.52	66.4615384615384
1715874377.1148958	20.16	67.69230769230768
1715874377.146634	23.52	68.83516483516485
1715874377.1786711	20.16	70.06593406593407
1715874377.2106729	23.52	71.20879120879118
1715874377.242635	23.52	72.3516483516483
1715874377.274867	26.88	73.49450549450552
1715874377.306622	20.16	74.63736263736263
1715874377.338826	23.52	75.60439560439562
1715874377.3707788	26.88	76.5714285714285
1715874377.4026291	23.52	77.53846153846149
1715874377.434585	23.52	78.50549450549448
1715874377.466639	20.16	79.47252747252747
1715874377.498703	20.16	80.43956043956035
1715874377.5306702	20.16	81.40659340659334
1715874377.562768	23.52	82.28571428571428
1715874377.59466	23.52	83.34065934065933
1715874377.6266172	23.52	84.21978021978015
1715874377.658619	23.52	85.09890109890108
1715874377.690627	23.52	85.9780219780219
1715874377.7228239	23.52	86.85714285714283
1715874377.75474	20.16	87.82417582417571
1715874377.7867231	20.16	88.70329670329664
1715874377.818617	20.16	89.58241758241758
1715874377.850537	20.16	90.46153846153851
1715874377.882592	23.52	91.34065934065933
1715874377.9148622	23.52	92.21978021978026
1715874377.946568	20.16	93.09890109890108
1715874377.978559	20.16	93.89010989010984
1715874378.010623	20.16	94.76923076923077
1715874378.042573	20.16	95.64835164835159
1715874378.07456	23.52	96.43956043956047
1715874378.106656	20.16	97.31868131868129
1715874378.138664	20.16	98.10989010989005
1715874378.170542	20.16	98.98901098901098
1715874378.2026858	23.52	99.78021978021974
1715874378.234582	23.52	100.65934065934067
1715874378.2665658	23.52	101.45054945054943
1715874378.298597	23.52	102.32967032967025
1715874378.330601	20.16	103.20879120879118
1715874378.362516	20.16	103.99999999999994
1715874378.394542	23.52	104.7912087912087
1715874378.426741	20.16	105.58241758241758
1715874378.4584901	23.52	106.37362637362634
1715874378.490633	20.16	107.1648351648351
1715874378.5225542	20.16	108.04395604395603
1715874378.554517	23.52	108.83516483516479
1715874378.586528	23.52	109.53846153846149
1715874378.618506	20.16	110.32967032967025
1715874378.650636	20.16	111.20879120879118
1715874378.682476	23.52	111.91208791208788
1715874378.714514	20.16	112.70329670329676
1715874378.746538	23.52	113.49450549450552
1715874378.778526	23.52	114.19780219780222
1715874378.810545	23.52	114.81318681318686
1715874378.842572	20.16	115.25274725274727
1715874378.8744938	23.52	115.69230769230768
1715874378.906618	20.16	116.04395604395603
1715874378.938539	20.16	116.13186813186809
1715874378.9705138	20.16	116.13186813186809
1715874379.002532	20.16	116.04395604395603
1715874379.034606	20.16	116.04395604395603
1715874379.066713	20.16	116.04395604395603
1715874379.0985532	23.52	116.04395604395603
1715874379.1305249	23.52	116.04395604395603
1715874379.162538	23.52	116.13186813186809
1715874379.194814	20.16	116.04395604395603
1715874379.2266948	23.52	116.04395604395603
1715874379.258664	23.52	116.13186813186809
1715874379.290663	20.16	116.13186813186809
1715874379.322544	20.16	116.04395604395603
1715874379.3545458	23.52	116.04395604395603
1715874379.3864892	20.16	116.04395604395603
1715874379.418598	26.88	116.13186813186809
1715874379.450729	20.16	116.04395604395603
1715874379.482628	20.16	116.13186813186809
1715874379.514622	20.16	116.04395604395603
1715874379.546429	20.16	116.04395604395603
1715874379.578527	23.52	116.04395604395603
1715874379.6105118	23.52	116.13186813186809
1715874379.6426198	20.16	116.13186813186809
1715874379.6745348	23.52	116.04395604395603
1715874379.706611	20.16	116.04395604395603
1715874379.738443	20.16	116.04395604395603
1715874379.7704508	20.16	116.04395604395603
1715874379.802442	20.16	116.13186813186809
1715874379.83453	20.16	116.13186813186809
1715874379.8665972	23.52	116.04395604395603
1715874379.8986108	20.16	116.13186813186809
1715874379.930484	20.16	116.04395604395603
1715874379.96243	20.16	116.04395604395603
1715874379.994333	23.52	116.13186813186809
1715874380.026371	20.16	116.04395604395603
1715874380.058496	20.16	116.04395604395603
1715874380.090613	23.52	116.13186813186809
1715874380.122454	23.52	116.13186813186809
1715874380.1543858	20.16	116.04395604395603
1715874380.186406	20.16	116.04395604395603
1715874380.21836	23.52	116.13186813186809
1715874380.2505002	23.52	116.04395604395603
1715874380.2826638	20.16	116.04395604395603
1715874380.314521	20.16	116.04395604395603
1715874380.3463948	20.16	116.04395604395603
1715874380.378357	20.16	116.04395604395603
1715874380.410343	20.16	116.13186813186809
1715874380.4423392	20.16	116.04395604395603
1715874380.474448	23.52	116.04395604395603
1715874380.506461	23.52	116.13186813186809
1715874380.538531	23.52	116.04395604395603
1715874380.570372	23.52	116.04395604395603
1715874380.602366	20.16	116.04395604395603
1715874380.6343591	20.16	116.04395604395603
1715874380.666454	20.16	116.13186813186809
1715874380.698426	23.52	116.13186813186809
1715874380.7304692	23.52	116.13186813186809
1715874380.762478	20.16	116.04395604395603
1715874380.794398	20.16	116.04395604395603
1715874380.826429	20.16	116.13186813186809
1715874380.8583791	23.52	116.13186813186809
1715874380.89059	23.52	116.13186813186809
1715874380.922401	20.16	116.13186813186809
1715874380.954369	23.52	116.13186813186809
1715874380.986339	20.16	116.04395604395603
1715874381.01842	20.16	116.13186813186809
1715874381.050313	23.52	116.04395604395603
1715874381.082423	23.52	116.13186813186809
1715874381.114382	23.52	116.04395604395603
1715874381.14641	23.52	116.04395604395603
1715874381.178379	23.52	116.04395604395603
1715874381.210322	20.16	116.04395604395603
1715874381.242322	23.52	116.04395604395603
1715874381.274322	20.16	116.04395604395603
1715874381.3063629	23.52	116.04395604395603
1715874381.338423	23.52	116.04395604395603
1715874381.370395	23.52	116.04395604395603
1715874381.4023292	20.16	116.04395604395603
1715874381.434307	23.52	116.13186813186809
1715874381.466308	20.16	116.04395604395603
1715874381.4983401	20.16	116.13186813186809
1715874381.53041	20.16	116.04395604395603
1715874381.5625489	20.16	116.13186813186809
1715874381.5944371	23.52	116.04395604395603
1715874381.626348	20.16	116.04395604395603
1715874381.6583512	20.16	116.04395604395603
1715874381.690381	20.16	116.13186813186809
1715874381.7225668	23.52	116.13186813186809
1715874381.754442	23.52	116.04395604395603
1715874381.7864351	23.52	116.04395604395603
1715874381.818354	23.52	116.04395604395603
1715874381.850328	23.52	116.04395604395603
1715874381.882303	20.16	116.04395604395603
1715874381.914349	20.16	116.04395604395603
1715874381.9464278	20.16	116.04395604395603
1715874381.978335	20.16	116.13186813186809
1715874382.010396	20.16	116.04395604395603
1715874382.042285	23.52	116.13186813186809
1715874382.074271	20.16	116.13186813186809
1715874382.1062558	20.16	116.04395604395603
1715874382.138287	20.16	116.04395604395603
1715874382.170461	20.16	116.04395604395603
1715874382.2023182	20.16	116.04395604395603
1715874382.234318	23.52	116.13186813186809
1715874382.2662451	20.16	116.04395604395603
1715874382.298207	20.16	116.04395604395603
1715874382.330243	23.52	116.04395604395603
1715874382.362277	20.16	116.13186813186809
1715874382.394347	23.52	116.04395604395603
1715874382.426257	20.16	116.04395604395603
1715874382.4582322	23.52	116.13186813186809
1715874382.4902039	23.52	116.04395604395603
1715874382.522219	20.16	116.04395604395603
1715874382.5542579	20.16	116.13186813186809
1715874382.586396	23.52	116.13186813186809
1715874382.61835	20.16	116.04395604395603
1715874382.6502268	20.16	116.04395604395603
1715874382.68225	20.16	116.13186813186809
1715874382.7142882	20.16	116.04395604395603
1715874382.746282	23.52	116.13186813186809
1715874382.778371	20.16	116.04395604395603
1715874382.810445	23.52	116.04395604395603
1715874382.8422642	23.52	116.13186813186809
1715874382.8742652	20.16	116.04395604395603
1715874382.906264	23.52	116.13186813186809
1715874382.938228	23.52	116.04395604395603
1715874382.9704509	23.52	116.13186813186809
1715874383.002464	20.16	116.04395604395603
1715874383.034231	20.16	116.04395604395603
1715874383.0662751	20.16	116.13186813186809
1715874383.0983129	23.52	116.13186813186809
1715874383.130234	23.52	116.04395604395603
1715874383.162251	20.16	116.04395604395603
1715874383.1942642	20.16	116.13186813186809
1715874383.226337	23.52	116.13186813186809
1715874383.2584121	23.52	116.13186813186809
1715874383.290265	23.52	116.04395604395603
1715874383.322228	20.16	116.04395604395603
1715874383.354235	23.52	116.13186813186809
1715874383.3864489	23.52	116.13186813186809
1715874383.4183161	26.88	116.04395604395603
1715874383.450418	20.16	116.13186813186809
1715874383.482211	20.16	116.04395604395603
1715874383.514223	23.52	116.13186813186809
1715874383.546196	23.52	116.13186813186809
1715874383.5781682	20.16	116.13186813186809
1715874383.610375	20.16	116.13186813186809
