time	present_current	position_shift
1715873971.25403	20.16	0.08791208791211602
1715873971.286036	16.8	0.2637362637362912
1715873971.3180192	23.52	0.879120879120876
1715873971.3501198	20.16	1.9340659340659272
1715873971.3820622	16.8	3.1648351648351536
1715873971.41396	20.16	4.659340659340671
1715873971.446033	20.16	6.153846153846132
1715873971.477974	30.24	7.560439560439534
1715873971.509978	23.52	9.054945054945051
1715873971.5419798	26.88	10.549450549450626
1715873971.574083	20.16	11.956043956044027
1715873971.606039	23.52	13.450549450549488
1715873971.6380029	23.52	15.032967032967065
1715873971.670002	23.52	16.439560439560466
1715873971.702027	23.52	17.934065934065984
1715873971.73396	23.52	19.340659340659386
1715873971.766124	23.52	20.747252747252787
1715873971.7979891	23.52	22.241758241758248
1715873971.83005	26.88	23.64835164835165
1715873971.862169	20.16	25.05494505494505
1715873971.893961	23.52	26.461538461538453
1715873971.925962	23.52	27.868131868131854
1715873971.9579809	23.52	29.362637362637372
1715873971.990449	20.16	30.681318681318658
1715873972.022305	23.52	32.08791208791217
1715873972.054133	23.52	33.494505494505574
1715873972.086022	20.16	34.81318681318686
1715873972.1179788	20.16	36.21978021978026
1715873972.149983	16.8	37.538461538461604
1715873972.1819289	23.52	38.85714285714289
1715873972.214083	16.8	40.26373626373629
1715873972.2460759	23.52	41.67032967032969
1715873972.278084	23.52	42.989010989011035
1715873972.3099751	26.88	44.30769230769232
1715873972.341929	20.16	45.62637362637366
1715873972.373983	23.52	46.94505494505495
1715873972.406046	20.16	48.26373626373629
1715873972.4380548	20.16	49.58241758241758
1715873972.469954	23.52	50.8131868131868
1715873972.502155	23.52	52.04395604395603
1715873972.533878	20.16	53.36263736263737
1715873972.565974	23.52	54.68131868131877
1715873972.597947	23.52	55.912087912088
1715873972.629993	23.52	57.142857142857224
1715873972.661906	23.52	58.37362637362645
1715873972.694207	23.52	59.692307692307736
1715873972.725996	23.52	60.92307692307696
1715873972.75792	23.52	62.06593406593413
1715873972.7898712	23.52	63.296703296703356
1715873972.822029	20.16	64.52747252747258
1715873972.854041	16.8	65.75824175824181
1715873972.886061	20.16	66.90109890109892
1715873972.918029	23.52	68.13186813186815
1715873972.9498858	23.52	69.45054945054949
1715873972.981933	20.16	70.5934065934066
