time	force
1715873969.94888	0.02
1715873969.9494169	0.0
1715873969.9501598	0.02
1715873969.9506829	0.0
1715873969.9511628	0.02
1715873969.951649	0.0
1715873969.952085	0.02
1715873969.952492	0.02
1715873969.952992	0.0
1715873969.953463	0.02
1715873969.953907	0.02
1715873969.9543371	0.0
1715873969.954721	0.02
1715873969.955128	0.0
1715873969.9555268	0.0
1715873969.955888	0.02
1715873969.9563131	0.0
1715873969.956713	0.0
1715873969.957071	0.02
1715873969.957388	0.0
1715873969.957679	0.0
1715873969.957931	0.0
1715873969.958192	0.0
1715873969.958435	0.0
1715873969.95872	0.0
1715873969.959123	0.0
1715873969.959393	0.02
1715873969.959645	0.0
1715873969.9598908	0.0
1715873969.960146	0.0
1715873969.960394	0.02
1715873969.9606478	0.0
1715873969.960897	0.0
1715873969.984763	0.02
1715873970.036664	0.05
1715873970.0868852	0.02
1715873970.137835	0.02
1715873970.1890402	0.05
1715873970.2399209	0.02
1715873970.290842	0.0
1715873970.341852	0.02
1715873970.3929322	0.0
1715873970.444048	0.0
1715873970.4950788	0.05
1715873970.54602	0.02
1715873970.597075	0.02
1715873970.6478631	0.0
1715873970.698795	0.0
1715873970.749792	0.02
1715873970.8010292	0.05
1715873970.851709	0.02
1715873970.903092	0.02
1715873970.954033	0.02
1715873971.005175	0.02
1715873971.0563881	0.0
1715873971.107044	0.02
1715873971.157742	0.02
1715873971.20872	0.02
1715873971.259796	0.0
1715873971.3107781	0.05
1715873971.361752	0.02
1715873971.412768	0.02
1715873971.463701	0.07
1715873971.514699	0.22
1715873971.5657542	0.36
1715873971.61677	0.53
1715873971.667846	0.69
1715873971.718681	0.86
1715873971.769716	1.03
1715873971.820731	1.17
1715873971.871784	1.32
1715873971.92275	1.44
1715873971.9737	1.58
1715873972.024683	1.7
1715873972.075756	1.82
1715873972.1267562	1.99
1715873972.1777349	2.08
1715873972.228735	2.23
1715873972.2797031	2.35
1715873972.330706	2.44
1715873972.3816981	2.59
1715873972.432759	2.68
1715873972.4837928	2.83
1715873972.534715	2.95
1715873972.585693	3.07
1715873972.636918	3.16
1715873972.687733	3.3
1715873972.738744	3.42
1715873972.7897248	3.54
1715873972.841592	3.66
1715873972.891701	3.78
1715873972.942723	3.88
1715873972.993726	4.0
1715873973.044783	4.12
1715873973.09569	4.22
1715873973.146698	4.33
1715873973.197727	4.43
1715873973.248818	4.55
1715873973.299733	4.65
1715873973.350685	4.72
1715873973.401703	4.79
1715873973.452739	4.89
1715873973.503777	4.98
1715873973.5547771	5.05
1715873973.6057138	5.1
1715873973.656658	5.2
1715873973.707704	5.27
1715873973.758743	5.34
1715873973.809739	5.41
1715873973.860768	5.48
1715873973.9116611	5.56
1715873973.9626958	5.6
1715873974.0137322	5.65
1715873974.064729	5.7
1715873974.115745	5.8
1715873974.1666849	5.84
1715873974.2177038	5.94
1715873974.2687092	5.99
1715873974.319686	6.08
1715873974.370738	6.13
1715873974.421782	6.2
1715873974.47265	6.3
1715873974.523721	6.35
1715873974.574709	6.42
1715873974.6257348	6.49
1715873974.676708	6.56
1715873974.727781	6.61
1715873974.778728	6.66
1715873974.829709	6.68
1715873974.8806798	6.68
1715873974.931693	6.68
1715873974.982634	6.71
1715873975.0337121	6.68
1715873975.084657	6.68
1715873975.135787	6.66
1715873975.1867158	6.63
1715873975.237698	6.68
1715873975.288646	6.68
1715873975.339713	6.66
1715873975.390699	6.66
1715873975.441718	6.66
1715873975.4927108	6.63
1715873975.543653	6.63
1715873975.5946739	6.66
1715873975.645726	6.63
1715873975.697613	6.63
1715873975.7477472	6.61
1715873975.79866	6.63
1715873975.849691	6.63
1715873975.900684	6.63
1715873975.951701	6.61
1715873976.002752	6.61
1715873976.0536761	6.61
1715873976.104672	6.61
1715873976.155735	6.61
1715873976.206773	6.61
1715873976.25773	6.61
1715873976.308652	6.59
1715873976.359657	6.59
1715873976.410722	6.59
1715873976.461707	6.59
1715873976.512722	6.59
1715873976.56371	6.59
