time	force
1715874213.91213	0.02
1715874213.912553	0.0
1715874213.913169	0.0
1715874213.913507	0.0
1715874213.913803	0.0
1715874213.914093	0.0
1715874213.914367	0.0
1715874213.945091	0.02
1715874213.996106	0.0
1715874214.0471418	0.0
1715874214.098167	0.05
1715874214.1491892	0.0
1715874214.20029	0.0
1715874214.251168	0.02
1715874214.3022048	0.0
1715874214.353458	0.02
1715874214.404395	0.0
1715874214.455494	0.0
1715874214.506111	0.0
1715874214.55717	0.0
1715874214.608126	0.0
1715874214.659196	0.02
1715874214.710352	0.0
1715874214.761407	-0.02
1715874214.8120708	0.0
1715874214.868999	0.0
1715874214.915377	0.0
1715874214.966312	0.0
1715874215.016437	0.0
1715874215.067369	0.02
1715874215.118051	0.0
1715874215.169091	0.0
1715874215.220017	0.02
1715874215.27105	0.0
1715874215.3220859	0.0
1715874215.373041	0.02
1715874215.424112	0.02
1715874215.475095	0.0
1715874215.526012	0.0
1715874215.577049	0.0
1715874215.628082	0.0
1715874215.679032	0.0
1715874215.730079	0.02
1715874215.781539	0.0
1715874215.83203	0.0
1715874215.88304	0.0
1715874215.9340212	0.0
1715874215.9850628	0.0
1715874216.0360472	0.0
1715874216.0870621	0.0
1715874216.13803	0.0
1715874216.189072	0.0
1715874216.240052	0.0
1715874216.291092	0.0
1715874216.34201	0.0
1715874216.393079	0.02
1715874216.4441211	0.0
1715874216.49591	0.0
1715874216.5460439	0.02
1715874216.596982	0.0
1715874216.648043	0.0
1715874216.699119	0.0
1715874216.7500422	0.0
1715874216.8011541	0.0
1715874216.851993	0.05
1715874216.903084	0.12
1715874216.9540741	0.29
1715874217.005104	0.48
1715874217.056106	0.67
1715874217.1071	0.86
1715874217.158017	1.03
1715874217.209057	1.2
1715874217.2600331	1.37
1715874217.311077	1.53
1715874217.3620322	1.68
1715874217.413022	1.84
1715874217.4640682	1.94
1715874217.515082	2.08
1715874217.566069	2.23
1715874217.6170082	2.37
1715874217.667989	2.49
1715874217.719039	2.63
1715874217.770017	2.78
1715874217.8210151	2.9
1715874217.872108	3.02
1715874217.923072	3.16
1715874217.9740522	3.28
