time	force
1715874126.038096	0.02
1715874126.089062	0.0
1715874126.140125	0.0
1715874126.191264	0.0
1715874126.242271	0.02
1715874126.293382	0.0
1715874126.3443289	0.0
1715874126.395298	0.0
1715874126.446321	0.02
1715874126.4975748	0.0
1715874126.54831	0.0
1715874126.6001768	0.0
1715874126.650207	0.0
1715874126.701089	0.0
1715874126.752074	0.02
1715874126.803206	0.0
1715874126.854122	0.0
1715874126.905837	0.02
1715874126.956364	0.0
1715874127.007293	0.0
1715874127.058354	0.0
1715874127.1091158	0.02
1715874127.162001	0.0
1715874127.212547	0.0
1715874127.263836	0.0
1715874127.313478	0.0
1715874127.3649778	0.0
1715874127.415021	0.0
1715874127.4660091	0.0
1715874127.51706	0.02
1715874127.567942	0.02
1715874127.619067	0.02
1715874127.670002	0.0
1715874127.720993	0.0
1715874127.7720351	0.02
1715874127.822966	0.0
1715874127.873984	0.0
1715874127.925044	0.02
1715874127.976036	0.02
1715874128.027037	0.0
1715874128.078048	0.0
1715874128.1289868	0.0
1715874128.180022	0.0
1715874128.231027	0.0
1715874128.282036	0.0
1715874128.333044	0.0
1715874128.3839731	0.0
1715874128.435033	0.0
1715874128.48603	0.0
1715874128.53706	0.02
1715874128.5880089	0.0
1715874128.638984	0.0
1715874128.6900108	0.0
1715874128.7410471	0.0
1715874128.792021	0.0
1715874128.84303	0.0
1715874128.894017	0.02
1715874128.9450371	0.05
1715874128.995988	0.02
1715874129.046973	0.0
1715874129.0980392	0.0
1715874129.149041	0.02
1715874129.2000058	0.02
1715874129.250995	0.02
1715874129.302073	0.0
1715874129.353033	0.0
1715874129.4049091	0.02
1715874129.455004	0.02
1715874129.506028	0.02
1715874129.557041	0.02
1715874129.608025	0.02
1715874129.659025	0.0
1715874129.70997	0.0
1715874129.761007	0.02
1715874129.811983	0.02
1715874129.863001	0.0
1715874129.914043	0.0
1715874129.965064	0.0
1715874130.0159948	0.02
1715874130.0669959	0.02
1715874130.1180449	0.0
1715874130.1690218	0.0
1715874130.220059	0.12
1715874130.270967	0.29
1715874130.322058	0.5
1715874130.372996	0.69
1715874130.42403	0.89
1715874130.474972	1.08
1715874130.526004	1.27
1715874130.576959	1.46
1715874130.628022	1.58
1715874130.6790311	1.75
1715874130.72998	1.92
1715874130.78103	2.06
1715874130.831947	2.18
1715874130.8829288	2.32
1715874130.933988	2.44
1715874130.985012	2.59
1715874131.036056	2.73
1715874131.086967	2.87
1715874131.1379578	2.99
1715874131.1890712	3.11
1715874131.2399821	3.26
1715874131.290995	3.38
1715874131.341973	3.5
1715874131.392998	3.64
1715874131.443979	3.74
1715874131.495003	3.86
1715874131.545984	3.98
1715874131.597069	4.12
1715874131.6479979	4.24
1715874131.698946	4.33
1715874131.749943	4.43
1715874131.8010051	4.57
1715874131.851985	4.67
1715874131.902987	4.77
1715874131.953998	4.86
1715874132.005024	4.93
1715874132.056014	5.03
1715874132.107019	5.13
1715874132.158004	5.22
1715874132.209858	5.32
1715874132.260023	5.39
1715874132.311029	5.51
1715874132.3620071	5.58
1715874132.4130712	5.65
1715874132.463943	5.72
1715874132.51499	5.82
1715874132.566002	5.92
1715874132.6170099	5.99
1715874132.668009	6.06
1715874132.718938	6.15
1715874132.7699351	6.23
1715874132.820986	6.3
1715874132.872004	6.35
1715874132.922975	6.39
1715874132.974002	6.49
1715874133.024939	6.54
1715874133.075967	6.61
1715874133.126983	6.66
1715874133.1779578	6.73
1715874133.228971	6.78
1715874133.279978	6.87
1715874133.330948	6.92
1715874133.38199	6.99
1715874133.432966	7.02
1715874133.484052	7.07
1715874133.5349162	7.09
1715874133.586012	7.11
1715874133.63694	7.11
1715874133.687916	7.09
1715874133.738965	7.11
1715874133.7900438	7.11
1715874133.840938	7.11
1715874133.8919559	7.11
1715874133.943052	7.11
1715874133.9940312	7.11
1715874134.0449631	7.11
1715874134.095936	7.09
1715874134.146933	7.09
1715874134.197976	7.09
1715874134.249013	7.09
1715874134.2999392	7.09
1715874134.35094	7.09
1715874134.401978	7.09
1715874134.452975	7.09
1715874134.5039911	7.07
1715874134.555037	7.09
1715874134.6059442	7.09
1715874134.6569788	7.07
1715874134.707932	7.04
1715874134.7590148	7.07
1715874134.80998	7.07
1715874134.8609548	7.07
1715874134.911907	7.07
1715874134.9629812	7.07
1715874135.013914	7.07
1715874135.06588	7.07
1715874135.115964	7.04
1715874135.166889	7.07
1715874135.21792	7.04
1715874135.2690299	7.04
1715874135.319951	7.04
1715874135.3709571	7.04
1715874135.4220228	7.04
1715874135.47293	7.04
1715874135.5239081	7.04
1715874135.574903	7.04
1715874135.625938	7.04
1715874135.676996	7.02
1715874135.727906	7.04
1715874135.778956	7.04
1715874135.829917	7.04
1715874135.880927	7.02
1715874135.9319968	7.04
1715874135.982892	7.04
1715874136.0338979	7.02
1715874136.0849652	7.04
1715874136.135919	7.02
1715874136.186932	7.04
1715874136.237948	7.02
1715874136.2889228	7.02
1715874136.339939	7.02
1715874136.390938	7.04
1715874136.442006	6.99
1715874136.492985	6.99
1715874136.543914	7.02
1715874136.59494	6.99
1715874136.645997	6.99
1715874136.696967	6.99
1715874136.747943	6.99
1715874136.798868	7.02
1715874136.8499782	7.02
1715874136.90094	6.99
1715874136.951982	7.02
1715874137.0029309	7.02
1715874137.053914	6.97
1715874137.104936	6.99
1715874137.15589	7.02
1715874137.20693	7.02
1715874137.257948	7.02
1715874137.308979	6.99
1715874137.359929	6.97
1715874137.410913	6.99
1715874137.462142	6.99
1715874137.5129201	6.97
1715874137.563949	6.97
1715874137.6149561	6.99
1715874137.666152	6.99
1715874137.717005	6.99
1715874137.768023	6.99
1715874137.8190668	6.99
1715874137.870816	6.97
1715874137.921277	6.99
1715874137.97198	6.97
1715874138.0229561	7.02
1715874138.073963	6.97
1715874138.125087	6.97
1715874138.1761658	6.97
1715874138.227029	6.97
1715874138.287364	6.95
1715874138.329373	6.97
1715874138.380307	6.97
1715874138.4312232	6.99
1715874138.4819891	6.95
1715874138.533182	6.99
1715874138.5839932	6.99
1715874138.634929	6.95
1715874138.6861398	6.99
1715874138.736942	6.97
1715874138.787897	6.97
1715874138.8388638	6.95
1715874138.8899462	6.97
