time	force
1715874276.273317	6.8
1715874276.324246	6.8
1715874276.375266	6.8
1715874276.4262972	6.8
1715874276.47737	6.8
1715874276.528287	6.8
1715874276.584809	6.8
1715874276.630357	6.8
1715874276.682122	6.78
1715874276.7322738	6.78
1715874276.783254	6.8
1715874276.834249	6.8
1715874276.8852942	6.8
1715874276.936287	6.78
1715874276.987297	6.8
1715874277.038223	6.78
1715874277.089246	6.8
1715874277.140308	6.8
1715874277.191287	6.78
1715874277.242379	6.8
1715874277.2933629	6.8
1715874277.344463	6.8
1715874277.3954592	6.78
1715874277.44644	6.8
1715874277.4978628	6.78
1715874277.5484219	6.8
1715874277.5993652	6.8
1715874277.650356	6.78
1715874277.701469	6.78
1715874277.756314	6.78
1715874277.803471	6.78
1715874277.854398	6.78
1715874277.906272	6.8
1715874277.957003	6.8
1715874278.007453	6.78
1715874278.0584471	6.8
1715874278.109507	6.8
1715874278.162195	6.78
1715874278.211395	6.8
1715874278.26244	6.78
1715874278.313459	6.78
1715874278.3648798	6.78
1715874278.4167209	6.78
1715874278.4663548	6.8
1715874278.5173912	6.8
1715874278.568265	6.78
1715874278.619261	6.8
1715874278.670298	6.78
1715874278.721333	6.78
1715874278.772337	6.78
1715874278.823373	6.78
1715874278.874351	6.78
1715874278.925332	6.8
1715874278.9763358	6.78
1715874279.027328	6.8
1715874279.07835	6.78
1715874279.129372	6.75
1715874279.180424	6.75
1715874279.231332	6.78
1715874279.2824059	6.78
1715874279.3339882	6.78
1715874279.384276	6.78
