time	force
1715874336.3546891	0.0
1715874336.3550248	-0.02
1715874336.355547	0.0
1715874336.3558831	0.0
1715874336.356176	0.0
1715874336.3564658	0.0
1715874336.35674	0.0
1715874336.357017	0.0
1715874336.357316	0.0
1715874336.357613	0.0
1715874336.357867	0.0
1715874336.358117	0.0
1715874336.3583639	0.0
1715874336.358612	0.0
1715874336.3588638	0.0
1715874336.409754	0.02
1715874336.4609432	0.0
1715874336.511924	0.0
1715874336.562999	0.0
1715874336.6146848	0.0
1715874336.665013	0.0
1715874336.716217	0.02
1715874336.767211	0.02
1715874336.8179688	0.0
1715874336.869143	0.0
1715874336.919957	0.0
1715874336.970877	0.0
1715874337.021774	0.02
1715874337.072958	0.0
1715874337.12389	0.0
1715874337.175106	0.0
1715874337.2259982	0.0
1715874337.277227	0.0
1715874337.32774	0.0
1715874337.382049	0.0
1715874337.430034	0.0
1715874337.481004	0.0
1715874337.537899	0.0
1715874337.584297	0.0
1715874337.633709	0.0
1715874337.6847649	0.02
1715874337.735753	0.0
1715874337.786744	0.0
1715874337.8377228	0.02
1715874337.888694	0.0
1715874337.939671	0.0
1715874337.99067	0.0
1715874338.041674	0.0
1715874338.0927172	0.0
1715874338.143703	0.0
1715874338.194674	0.0
1715874338.245683	0.02
1715874338.2967198	0.0
1715874338.347722	0.0
1715874338.398656	0.0
1715874338.4496572	0.0
1715874338.50072	0.0
1715874338.5516522	0.02
1715874338.602678	0.0
1715874338.653708	-0.02
1715874338.704729	0.0
1715874338.755699	0.0
1715874338.806653	0.02
1715874338.8576498	0.02
1715874338.908693	0.0
1715874338.959769	0.0
1715874339.010699	0.0
1715874339.0616431	0.0
1715874339.112661	0.0
1715874339.163706	0.0
1715874339.214735	-0.02
1715874339.26571	0.0
1715874339.31669	0.0
1715874339.3676312	0.0
1715874339.4186618	0.0
1715874339.4706519	0.0
1715874339.520685	0.0
1715874339.571703	0.0
1715874339.622679	0.0
1715874339.673629	0.02
1715874339.724669	0.0
1715874339.775685	0.02
1715874339.826696	0.0
1715874339.8776488	0.02
1715874339.928643	0.0
1715874339.9797068	0.0
1715874340.030719	0.0
1715874340.0816681	0.0
1715874340.13269	0.02
1715874340.183635	0.0
1715874340.234643	0.02
1715874340.28568	0.02
1715874340.33667	0.0
1715874340.387674	0.02
1715874340.438646	0.14
1715874340.489631	0.29
1715874340.540622	0.48
1715874340.591733	0.72
1715874340.642693	0.89
1715874340.693584	1.1
1715874340.7446332	1.25
1715874340.795699	1.41
1715874340.8466759	1.58
1715874340.897631	1.72
1715874340.948689	1.92
1715874340.999681	2.06
1715874341.050647	2.2
1715874341.1016479	2.35
1715874341.15267	2.49
1715874341.203677	2.59
1715874341.254621	2.75
1715874341.305675	2.9
1715874341.3567638	3.02
1715874341.407658	3.14
1715874341.4586399	3.28
1715874341.509611	3.4
1715874341.560672	3.54
1715874341.611691	3.64
1715874341.662688	3.76
1715874341.713681	3.88
1715874341.764689	4.02
1715874341.815619	4.12
1715874341.866663	4.24
1715874341.917697	4.38
1715874341.9686599	4.5
1715874342.019701	4.6
1715874342.070632	4.69
1715874342.1216562	4.79
1715874342.172641	4.89
1715874342.2236328	4.98
1715874342.275532	5.08
1715874342.325611	5.15
1715874342.376606	5.27
1715874342.4276638	5.39
1715874342.4786718	5.46
1715874342.529663	5.56
1715874342.580674	5.65
1715874342.631661	5.75
1715874342.682656	5.82
1715874342.7336671	5.87
1715874342.784657	5.99
1715874342.8356779	6.06
1715874342.8866339	6.13
1715874342.9376562	6.2
1715874342.98864	6.27
1715874343.039623	6.32
1715874343.090652	6.39
1715874343.141577	6.49
1715874343.192592	6.56
1715874343.2436311	6.61
1715874343.294749	6.71
1715874343.345682	6.75
1715874343.396675	6.85
1715874343.447627	6.9
1715874343.498664	6.97
1715874343.549649	7.04
1715874343.6006432	7.09
1715874343.651645	7.14
1715874343.7026079	7.18
1715874343.753633	7.18
1715874343.804617	7.21
1715874343.855663	7.23
1715874343.9066398	7.23
1715874343.957561	7.23
1715874344.008595	7.23
1715874344.059638	7.23
1715874344.1106932	7.18
1715874344.161636	7.18
1715874344.212641	7.21
1715874344.263618	7.18
1715874344.314652	7.18
1715874344.365622	7.21
1715874344.416628	7.18
1715874344.4676201	7.21
1715874344.518564	7.23
1715874344.569651	7.18
1715874344.620648	7.21
1715874344.6718621	7.18
1715874344.722653	7.18
1715874344.773639	7.21
1715874344.824854	7.18
1715874344.875635	7.21
1715874344.926616	7.18
1715874344.97766	7.18
1715874345.028638	7.18
1715874345.0804842	7.18
1715874345.130594	7.16
1715874345.181601	7.16
1715874345.232613	7.18
1715874345.283654	7.16
1715874345.334624	7.18
1715874345.385661	7.18
1715874345.436679	7.18
1715874345.4876108	7.18
1715874345.5386171	7.18
1715874345.589579	7.16
1715874345.640623	7.18
1715874345.691574	7.18
1715874345.742599	7.16
1715874345.793652	7.16
1715874345.844619	7.16
1715874345.895585	7.16
1715874345.9466171	7.18
1715874345.9976478	7.16
1715874346.048654	7.18
1715874346.099731	7.16
1715874346.150558	7.18
1715874346.201609	7.18
1715874346.252627	7.16
1715874346.3036082	7.16
1715874346.354622	7.18
1715874346.4055831	7.16
1715874346.456618	7.16
1715874346.507615	7.18
1715874346.558617	7.16
1715874346.6096141	7.18
1715874346.660626	7.14
1715874346.7115679	7.16
1715874346.76263	7.16
1715874346.813626	7.16
1715874346.864619	7.14
1715874346.9156082	7.14
1715874346.966553	7.14
1715874347.017577	7.14
1715874347.0686421	7.14
1715874347.119648	7.14
1715874347.170589	7.14
1715874347.221604	7.14
1715874347.272604	7.14
1715874347.323603	7.14
1715874347.37458	7.14
1715874347.4256032	7.14
1715874347.476575	7.11
1715874347.5275981	7.14
1715874347.578603	7.14
1715874347.629567	7.14
1715874347.6806211	7.11
1715874347.731572	7.14
1715874347.7825239	7.11
1715874347.833618	7.14
1715874347.884701	7.11
1715874347.9365382	7.14
1715874347.986801	7.14
1715874348.037836	7.14
1715874348.089201	7.11
1715874348.1398358	7.11
1715874348.1906261	7.14
1715874348.241622	7.14
1715874348.292639	7.14
1715874348.343734	7.11
1715874348.394652	7.14
1715874348.445622	7.11
1715874348.499279	7.11
1715874348.54786	7.11
1715874348.598592	7.14
1715874348.649624	7.11
1715874348.700672	7.11
1715874348.751599	7.11
1715874348.8026931	7.11
1715874348.8538072	7.09
1715874348.90475	7.11
1715874348.955602	7.14
1715874349.0066218	7.11
1715874349.057594	7.09
1715874349.108641	7.11
1715874349.159617	7.11
1715874349.210655	7.11
1715874349.261562	7.11
1715874349.312706	7.09
1715874349.363559	7.11
