time	force
1715875419.919414	0.0
1715875419.9703648	0.05
1715875420.021472	0.0
1715875420.072466	0.02
1715875420.12367	0.02
1715875420.1747599	0.0
1715875420.225688	0.0
1715875420.2766862	0.05
1715875420.328955	0.0
1715875420.378731	0.02
1715875420.429541	0.02
1715875420.480818	0.02
1715875420.5315478	0.0
1715875420.58253	0.0
1715875420.633638	0.02
1715875420.685788	0.0
1715875420.735666	0.05
1715875420.786711	0.0
1715875420.837517	0.05
1715875420.888534	0.02
1715875420.939581	0.0
1715875420.990433	0.02
1715875421.043051	0.0
1715875421.092708	0.0
1715875421.1437361	0.0
1715875421.196599	0.02
1715875421.246441	0.02
1715875421.296376	0.02
1715875421.3473752	0.0
1715875421.3983319	0.02
1715875421.449308	0.02
1715875421.500383	0.05
1715875421.552253	0.02
1715875421.602416	0.02
1715875421.65344	0.02
1715875421.7043579	0.0
1715875421.755405	0.02
1715875421.806407	0.02
1715875421.857296	0.02
1715875421.908366	0.02
1715875421.9594429	0.05
1715875422.010347	0.02
1715875422.061404	0.0
1715875422.1123571	0.02
1715875422.1633751	0.02
1715875422.214357	0.0
1715875422.2653272	0.02
1715875422.316378	0.02
1715875422.367399	0.02
1715875422.418627	0.02
1715875422.469368	0.02
1715875422.5203562	0.02
1715875422.571363	0.0
1715875422.622418	0.0
1715875422.67343	0.02
1715875422.724382	0.02
1715875422.775347	0.02
1715875422.8264031	0.1
1715875422.877347	0.17
1715875422.928361	0.34
1715875422.979368	0.48
1715875423.0303218	0.67
1715875423.081353	0.84
1715875423.1323159	1.03
1715875423.183361	1.2
1715875423.2344031	1.39
1715875423.2854002	1.56
1715875423.33634	1.7
1715875423.387376	1.87
1715875423.4383821	2.06
1715875423.489377	2.16
1715875423.540361	2.3
1715875423.591323	2.44
1715875423.642401	2.54
1715875423.6933591	2.68
1715875423.74434	2.83
1715875423.795357	2.92
1715875423.8462982	3.07
1715875423.8973281	3.19
1715875423.948307	3.3
1715875423.999386	3.45
1715875424.0503612	3.54
1715875424.101362	3.66
1715875424.1523042	3.81
1715875424.203362	3.95
1715875424.254394	4.05
1715875424.305383	4.19
1715875424.356334	4.31
1715875424.408322	4.43
1715875424.4583628	4.55
1715875424.5093818	4.65
1715875424.560352	4.79
1715875424.611402	4.86
1715875424.66236	5.01
1715875424.713384	5.15
1715875424.764373	5.27
1715875424.8153589	5.36
1715875424.866334	5.48
1715875424.917323	5.58
1715875424.968323	5.68
1715875425.019306	5.77
1715875425.0704331	5.87
1715875425.1213372	5.94
1715875425.172338	6.04
1715875425.223278	6.15
1715875425.274334	6.25
1715875425.3253481	6.35
1715875425.3763452	6.42
1715875425.427356	6.54
1715875425.478289	6.63
1715875425.529335	6.75
1715875425.580501	6.8
1715875425.631901	6.92
1715875425.682403	6.99
1715875425.7333279	7.09
1715875425.7843149	7.16
1715875425.83532	7.23
1715875425.886316	7.26
1715875425.937359	7.33
1715875425.988323	7.38
1715875426.039333	7.4
1715875426.090326	7.45
1715875426.141403	7.47
1715875426.1923242	7.54
1715875426.2433631	7.54
1715875426.2943099	7.54
1715875426.345323	7.52
1715875426.3963552	7.52
1715875426.447351	7.5
1715875426.498284	7.52
1715875426.54933	7.5
1715875426.600331	7.52
1715875426.6513631	7.5
1715875426.702332	7.5
1715875426.7533708	7.52
1715875426.804321	7.5
1715875426.855291	7.5
1715875426.9063108	7.5
1715875426.9573278	7.5
1715875427.0083132	7.5
1715875427.0593312	7.52
1715875427.1102679	7.5
1715875427.1612601	7.52
1715875427.213197	7.5
1715875427.263346	7.5
1715875427.3143501	7.5
1715875427.365331	7.5
1715875427.416317	7.5
1715875427.467322	7.52
1715875427.518332	7.5
1715875427.569355	7.5
1715875427.620317	7.52
1715875427.671262	7.47
1715875427.722328	7.5
1715875427.7733471	7.5
1715875427.8243651	7.52
1715875427.8753622	7.5
1715875427.926265	7.52
1715875427.9773161	7.5
1715875428.028333	7.52
1715875428.079353	7.47
1715875428.130311	7.52
1715875428.181323	7.52
1715875428.23227	7.52
1715875428.283329	7.5
1715875428.3342981	7.52
1715875428.385351	7.5
1715875428.436314	7.5
1715875428.487294	7.52
1715875428.5382872	7.5
1715875428.589278	7.5
1715875428.6403022	7.5
1715875428.6913311	7.5
1715875428.742286	7.5
1715875428.7933	7.52
1715875428.844289	7.5
1715875428.895297	7.52
1715875428.9462771	7.5
1715875428.997324	7.5
1715875429.0483048	7.52
1715875429.099369	7.52
1715875429.150291	7.52
1715875429.201283	7.5
1715875429.252301	7.52
1715875429.303264	7.52
1715875429.3543081	7.5
1715875429.405257	7.5
1715875429.456328	7.52
1715875429.507307	7.5
1715875429.558265	7.5
1715875429.609256	7.52
1715875429.660316	7.52
1715875429.711315	7.52
1715875429.76228	7.52
1715875429.813306	7.5
1715875429.8642209	7.5
1715875429.915285	7.52
1715875429.9662762	7.52
1715875430.0181398	7.52
1715875430.06827	7.52
1715875430.119242	7.52
1715875430.1702988	7.52
1715875430.2213	7.52
1715875430.272256	7.52
1715875430.323297	7.5
1715875430.3742568	7.52
1715875430.425329	7.5
1715875430.476341	7.5
1715875430.5273201	7.5
1715875430.578393	7.52
1715875430.629287	7.52
1715875430.680235	7.5
1715875430.731303	7.5
1715875430.782261	7.5
1715875430.833281	7.5
1715875430.884296	7.5
1715875430.935362	7.5
1715875430.9862359	7.52
1715875431.0372212	7.5
1715875431.088293	7.5
1715875431.1393049	7.5
1715875431.190224	7.5
1715875431.241266	7.5
1715875431.292269	7.52
1715875431.343288	7.5
1715875431.394345	7.5
1715875431.445326	7.52
1715875431.496277	7.5
1715875431.547344	7.52
1715875431.59854	7.5
1715875431.6495209	7.47
1715875431.700522	7.5
1715875431.75179	7.5
1715875431.802627	7.5
1715875431.853336	7.5
1715875431.904324	7.5
1715875431.9555058	7.5
1715875432.006498	7.5
1715875432.0573142	7.5
1715875432.108499	7.5
1715875432.1625931	7.5
1715875432.2104099	7.52
