time	force
1715875480.942053	0.02
1715875480.993013	0.02
1715875481.044132	0.0
1715875481.095061	0.0
1715875481.146296	0.02
1715875481.197385	0.02
1715875481.248349	0.02
1715875481.299478	0.0
1715875481.350323	0.02
1715875481.40142	0.02
1715875481.4522638	0.02
1715875481.503344	0.02
1715875481.5543208	0.02
1715875481.605866	0.02
1715875481.656137	0.02
1715875481.707114	0.02
1715875481.757972	0.02
1715875481.8106	0.02
1715875481.8603678	0.02
1715875481.911308	0.0
1715875481.962236	0.05
1715875482.013428	0.0
1715875482.064915	0.02
1715875482.115052	0.02
1715875482.1660469	0.0
1715875482.216984	0.0
1715875482.268033	0.05
1715875482.3190022	0.0
1715875482.369983	0.12
1715875482.420979	0.22
1715875482.47195	0.38
1715875482.5229802	0.53
1715875482.574036	0.67
1715875482.624956	0.86
1715875482.676016	1.03
1715875482.727028	1.2
1715875482.777985	1.34
1715875482.829064	1.51
1715875482.8799832	1.65
1715875482.9310231	1.75
1715875482.982046	1.89
1715875483.0329752	2.06
1715875483.083953	2.23
1715875483.1350532	2.37
1715875483.186038	2.49
1715875483.236993	2.61
1715875483.287969	2.75
1715875483.338997	2.9
1715875483.3900118	3.04
1715875483.441089	3.16
1715875483.4920042	3.3
1715875483.543006	3.42
1715875483.593954	3.54
1715875483.645042	3.69
1715875483.696067	3.81
1715875483.7470138	3.9
1715875483.7980459	4.05
1715875483.849001	4.19
1715875483.8999622	4.29
1715875483.951046	4.41
1715875484.002035	4.5
1715875484.053057	4.65
1715875484.10396	4.77
1715875484.155015	4.86
1715875484.2061	4.98
1715875484.2570229	5.13
1715875484.307992	5.22
1715875484.358994	5.32
1715875484.409983	5.41
1715875484.461047	5.51
1715875484.51195	5.63
1715875484.5630379	5.72
1715875484.614017	5.82
1715875484.6649768	5.92
1715875484.715957	5.99
1715875484.7669919	6.11
1715875484.818072	6.18
1715875484.869901	6.27
1715875484.919957	6.37
1715875484.971008	6.44
1715875485.022053	6.56
1715875485.073021	6.63
1715875485.124018	6.71
1715875485.174978	6.8
1715875485.225973	6.87
1715875485.276982	6.97
1715875485.328038	7.04
1715875485.37903	7.11
1715875485.430033	7.18
1715875485.4809759	7.21
1715875485.532036	7.23
1715875485.5830169	7.28
1715875485.634036	7.3
1715875485.6850188	7.35
1715875485.735986	7.4
1715875485.786943	7.45
1715875485.837947	7.47
1715875485.88907	7.52
1715875485.940017	7.52
1715875485.991019	7.5
1715875486.04201	7.5
1715875486.093189	7.52
1715875486.144022	7.5
1715875486.195036	7.52
1715875486.245999	7.52
1715875486.2969658	7.52
1715875486.34801	7.5
1715875486.398976	7.52
1715875486.449995	7.52
1715875486.5010219	7.52
1715875486.5519612	7.52
1715875486.6029718	7.5
1715875486.6540558	7.52
1715875486.705025	7.52
1715875486.756027	7.52
1715875486.807095	7.5
1715875486.857955	7.5
1715875486.9090009	7.5
1715875486.960027	7.52
1715875487.0110168	7.47
1715875487.062009	7.52
1715875487.112928	7.52
1715875487.163959	7.5
1715875487.215016	7.5
1715875487.265989	7.5
1715875487.31703	7.5
1715875487.367958	7.52
1715875487.4189801	7.5
1715875487.470003	7.5
1715875487.521027	7.52
1715875487.572007	7.5
1715875487.623112	7.5
1715875487.674853	7.5
1715875487.7250078	7.52
1715875487.775958	7.5
1715875487.827012	7.52
1715875487.877999	7.5
1715875487.928952	7.5
1715875487.9800582	7.5
1715875488.03102	7.5
1715875488.082059	7.52
1715875488.132998	7.5
1715875488.183966	7.47
1715875488.2349598	7.47
1715875488.285985	7.5
1715875488.337007	7.5
1715875488.388014	7.5
1715875488.439021	7.5
1715875488.489971	7.47
1715875488.541044	7.47
1715875488.59201	7.5
1715875488.643043	7.47
1715875488.69403	7.45
1715875488.744957	7.47
1715875488.7959738	7.47
1715875488.847017	7.47
1715875488.897996	7.47
1715875488.9489942	7.45
1715875488.999954	7.47
1715875489.050973	7.47
1715875489.101998	7.47
1715875489.153079	7.45
1715875489.2040262	7.45
1715875489.2549472	7.45
1715875489.3059468	7.47
1715875489.3569999	7.47
1715875489.407984	7.47
1715875489.4590158	7.47
1715875489.509998	7.47
1715875489.560989	7.47
1715875489.6120698	7.47
1715875489.662994	7.45
1715875489.714006	7.47
1715875489.765022	7.47
1715875489.816013	7.47
1715875489.8669922	7.47
1715875489.917981	7.47
1715875489.968995	7.47
1715875490.019982	7.45
1715875490.070983	7.45
1715875490.121979	7.45
1715875490.1729732	7.45
1715875490.224007	7.45
1715875490.275033	7.42
1715875490.326009	7.47
1715875490.376961	7.45
1715875490.427927	7.45
1715875490.47904	7.45
1715875490.530921	7.45
1715875490.5810099	7.47
1715875490.6319628	7.45
1715875490.682965	7.47
1715875490.733993	7.45
1715875490.784972	7.45
1715875490.836031	7.45
1715875490.8869529	7.45
1715875490.938045	7.45
1715875490.989373	7.42
1715875491.0399811	7.45
1715875491.090969	7.45
1715875491.1420002	7.45
1715875491.1929758	7.42
1715875491.243964	7.45
1715875491.2949939	7.45
1715875491.345997	7.45
1715875491.396984	7.42
1715875491.4479291	7.42
1715875491.498942	7.42
1715875491.54999	7.42
1715875491.601043	7.45
1715875491.6520069	7.42
1715875491.702938	7.42
1715875491.753958	7.42
1715875491.804964	7.45
1715875491.855989	7.45
1715875491.907001	7.42
1715875491.958024	7.42
1715875492.008965	7.42
1715875492.059955	7.42
1715875492.11103	7.45
1715875492.161988	7.42
1715875492.213015	7.42
1715875492.26404	7.45
1715875492.314998	7.42
1715875492.3660522	7.45
1715875492.4170601	7.42
1715875492.4681962	7.42
1715875492.519211	7.42
1715875492.570296	7.42
1715875492.6210182	7.42
1715875492.6720388	7.42
1715875492.723024	7.42
1715875492.774196	7.42
1715875492.825068	7.42
1715875492.876124	7.42
1715875492.9271412	7.45
1715875492.978108	7.42
