time	force
1715875397.314562	1.96
1715875397.36463	2.11
1715875397.4156532	2.3
1715875397.466654	2.44
1715875397.5176551	2.59
1715875397.568614	2.73
1715875397.619667	2.8
1715875397.670597	2.95
1715875397.721644	3.07
1715875397.772602	3.21
1715875397.8236659	3.33
1715875397.874691	3.47
1715875397.925633	3.62
1715875397.976594	3.74
1715875398.02767	3.83
1715875398.0786428	3.98
1715875398.129666	4.12
1715875398.180604	4.22
1715875398.231623	4.33
1715875398.282649	4.45
1715875398.333666	4.57
1715875398.384647	4.69
1715875398.435693	4.79
1715875398.486654	4.91
1715875398.5375922	4.98
1715875398.588595	5.1
1715875398.639647	5.2
1715875398.690664	5.29
1715875398.741558	5.41
1715875398.792639	5.48
1715875398.843637	5.6
1715875398.894665	5.65
1715875398.945638	5.8
1715875398.996608	5.89
1715875399.047596	5.96
1715875399.098668	6.06
1715875399.149653	6.13
1715875399.200608	6.2
1715875399.2516532	6.32
1715875399.302599	6.42
1715875399.35363	6.51
1715875399.404722	6.61
1715875399.4556391	6.73
1715875399.506676	6.75
1715875399.557554	6.87
1715875399.6086159	6.95
1715875399.659612	7.04
1715875399.710617	7.09
1715875399.761631	7.18
1715875399.812613	7.26
1715875399.86359	7.28
1715875399.914607	7.3
1715875399.965665	7.35
1715875400.016642	7.4
1715875400.067627	7.42
1715875400.119488	7.45
1715875400.16963	7.52
1715875400.22066	7.54
1715875400.2716422	7.59
1715875400.322668	7.57
1715875400.37363	7.59
1715875400.4246001	7.59
1715875400.475614	7.59
1715875400.5266292	7.59
1715875400.57762	7.57
1715875400.6285849	7.59
1715875400.679591	7.59
1715875400.730627	7.57
1715875400.7816582	7.59
1715875400.832692	7.59
1715875400.88359	7.57
1715875400.934557	7.57
1715875400.9856079	7.57
1715875401.0366342	7.59
1715875401.087608	7.59
1715875401.138644	7.54
1715875401.189636	7.59
1715875401.2406201	7.59
1715875401.291611	7.57
1715875401.342638	7.59
1715875401.393634	7.57
1715875401.444586	7.57
1715875401.495618	7.57
1715875401.5466182	7.57
1715875401.597611	7.57
1715875401.648603	7.57
1715875401.699612	7.57
1715875401.750576	7.57
1715875401.801614	7.57
1715875401.852628	7.57
1715875401.90364	7.54
1715875401.9546082	7.54
1715875402.005551	7.57
1715875402.056596	7.54
1715875402.107612	7.54
1715875402.158575	7.54
1715875402.2096	7.57
1715875402.2605708	7.54
1715875402.311611	7.54
1715875402.362583	7.54
1715875402.413582	7.54
1715875402.4646232	7.52
1715875402.5156438	7.52
1715875402.566577	7.54
1715875402.617619	7.54
1715875402.668702	7.54
1715875402.719622	7.54
1715875402.770619	7.52
1715875402.821536	7.54
1715875402.872601	7.54
1715875402.923577	7.54
1715875402.9755352	7.52
1715875403.025596	7.54
1715875403.0765939	7.52
1715875403.1275678	7.52
1715875403.178611	7.52
1715875403.229575	7.52
1715875403.280622	7.52
1715875403.33157	7.54
1715875403.382529	7.52
1715875403.433551	7.54
1715875403.4845839	7.52
1715875403.5355918	7.52
1715875403.5865998	7.57
1715875403.6375492	7.52
1715875403.688559	7.52
1715875403.739587	7.5
1715875403.7905889	7.52
1715875403.8415759	7.5
1715875403.892528	7.52
1715875403.943572	7.52
1715875403.9945889	7.5
1715875404.0455968	7.5
1715875404.0966048	7.52
1715875404.1475909	7.5
1715875404.198596	7.5
1715875404.249558	7.52
1715875404.300554	7.52
1715875404.351577	7.5
1715875404.4026072	7.5
1715875404.453568	7.5
1715875404.504579	7.52
1715875404.555577	7.5
1715875404.6065972	7.5
1715875404.657629	7.52
1715875404.708666	7.52
1715875404.759694	7.5
1715875404.810718	7.52
1715875404.8618329	7.52
1715875404.9127932	7.5
1715875404.9639208	7.5
1715875405.014592	7.5
1715875405.06569	7.47
1715875405.116579	7.5
1715875405.167616	7.5
1715875405.218587	7.5
1715875405.269637	7.47
1715875405.3256261	7.5
1715875405.372549	7.5
1715875405.422914	7.5
1715875405.4744608	7.5
1715875405.524626	7.47
1715875405.575577	7.47
1715875405.626575	7.47
1715875405.677568	7.5
1715875405.72861	7.5
1715875405.7804558	7.47
1715875405.830571	7.52
1715875405.8816488	7.47
1715875405.932555	7.47
