time	present_current	position_shift
1715875693.301166	23.52	0.0
1715875693.3332548	20.16	-0.0879120879120876
1715875693.3652108	23.52	0.0
1715875693.3972669	23.52	0.0
1715875693.429169	23.52	0.0
1715875693.4611478	20.16	0.0
1715875693.493199	23.52	0.0
1715875693.5251799	20.16	0.0
1715875693.55716	23.52	0.0
1715875693.5891662	20.16	0.0
1715875693.6214058	23.52	0.0
1715875693.653316	23.52	0.0
1715875693.685744	20.16	0.0
1715875693.717209	23.52	0.0
1715875693.7492101	23.52	0.0
1715875693.781135	20.16	0.0
1715875693.8132591	23.52	0.0
1715875693.845778	23.52	0.0
1715875693.877826	20.16	0.0
1715875693.9092622	20.16	0.0
1715875693.941196	20.16	0.0
1715875693.973226	23.52	0.0
1715875694.005302	20.16	0.0
1715875694.037281	23.52	0.0
1715875694.069231	23.52	0.0
1715875694.101542	20.16	0.0
1715875694.1331809	20.16	0.0
1715875694.165164	20.16	0.0
1715875694.197901	20.16	0.0
1715875694.229239	23.52	0.0
1715875694.261555	23.52	0.0
1715875694.29376	23.52	0.0
1715875694.3261209	23.52	0.0
1715875694.3571808	20.16	0.0
1715875694.389196	20.16	0.0
1715875694.421212	23.52	0.0
1715875694.453677	20.16	0.0
1715875694.485822	20.16	0.0
1715875694.518075	20.16	0.0
1715875694.54916	20.16	0.0
1715875694.5811908	20.16	0.0
1715875694.613099	20.16	0.0
1715875694.64584	20.16	0.0
1715875694.677123	23.52	0.0
1715875694.7092	20.16	0.0
1715875694.7420712	20.16	0.0
1715875694.773154	23.52	0.0
1715875694.805282	23.52	0.0
1715875694.8371708	20.16	0.0
1715875694.869183	20.16	0.0
1715875694.901286	23.52	0.0
1715875694.9331641	20.16	0.0879120879120876
1715875694.965128	10.08	0.0879120879120876
1715875694.9977732	20.16	1.0549450549450512
1715875695.029098	20.16	2.461538461538453
1715875695.061105	26.88	4.043956043956044
1715875695.093146	20.16	5.626373626373621
1715875695.1253362	23.52	7.560439560439548
1715875695.158256	16.8	9.494505494505503
1715875695.189188	23.52	11.516483516483518
1715875695.221108	20.16	13.362637362637358
1715875695.253112	26.88	15.208791208791226
1715875695.285057	23.52	17.054945054945065
1715875695.317387	30.24	18.989010989010993
1715875695.349162	23.52	20.835164835164832
1715875695.381165	26.88	22.593406593406584
1715875695.4131021	23.52	24.439560439560424
1715875695.4451032	23.52	26.37362637362638
1715875695.477068	23.52	28.043956043956044
1715875695.5097432	30.24	29.890109890109883
1715875695.5410619	20.16	31.47252747252746
1715875695.5730581	20.16	33.054945054945065
1715875695.6051111	26.88	34.63736263736264
1715875695.6371388	20.16	36.21978021978022
1715875695.669045	23.52	37.71428571428571
1715875695.702194	23.52	39.296703296703285
1715875695.734067	23.52	40.791208791208774
1715875695.7652102	23.52	42.37362637362635
1715875695.797198	13.44	43.78021978021978
1715875695.829134	23.52	45.098901098901095
1715875695.861065	20.16	46.5054945054945
1715875695.89386	26.88	47.82417582417581
1715875695.926136	20.16	49.23076923076924
1715875695.95723	23.52	50.549450549450555
1715875695.989028	20.16	51.86813186813187
1715875696.021078	20.16	53.098901098901095
1715875696.0531468	20.16	54.32967032967035
1715875696.085021	20.16	55.560439560439576
1715875696.117475	20.16	56.96703296703298
1715875696.149751	20.16	58.28571428571426
1715875696.1821802	20.16	59.51648351648349
1715875696.2140648	20.16	60.83516483516483
1715875696.245104	23.52	62.06593406593406
1715875696.2770529	20.16	63.29670329670331
1715875696.309011	23.52	64.61538461538463
1715875696.342102	20.16	65.84615384615385
1715875696.373853	23.52	67.07692307692308
1715875696.4062111	20.16	68.3076923076923
1715875696.437058	20.16	69.53846153846153
1715875696.468999	20.16	70.76923076923076
1715875696.500932	23.52	71.99999999999999
1715875696.5340002	23.52	73.14285714285712
1715875696.566088	23.52	74.37362637362638
1715875696.597394	23.52	75.6043956043956
1715875696.629718	20.16	76.83516483516483
1715875696.661089	23.52	77.97802197802197
1715875696.693171	23.52	79.12087912087911
1715875696.72499	23.52	80.35164835164834
1715875696.757108	20.16	81.49450549450547
1715875696.78898	23.52	82.54945054945053
1715875696.821004	23.52	83.60439560439558
1715875696.853073	20.16	84.65934065934063
1715875696.884992	20.16	85.62637362637365
1715875696.9170408	23.52	86.59340659340661
1715875696.949137	23.52	87.64835164835166
1715875696.980989	20.16	88.43956043956045
1715875697.013464	16.8	89.4945054945055
1715875697.045354	20.16	90.46153846153847
1715875697.0769868	20.16	91.34065934065934
1715875697.109024	20.16	92.3076923076923
1715875697.141015	20.16	93.27472527472527
1715875697.173107	20.16	94.24175824175823
1715875697.205645	23.52	95.2087912087912
1715875697.2370079	23.52	96.17582417582416
1715875697.2689679	20.16	97.05494505494507
1715875697.300977	20.16	97.93406593406594
1715875697.3328981	20.16	98.9010989010989
1715875697.3659039	20.16	99.6923076923077
1715875697.397742	23.52	100.57142857142857
1715875697.430298	20.16	101.36263736263736
1715875697.4610891	23.52	102.32967032967032
1715875697.492981	20.16	103.2087912087912
1715875697.5249898	20.16	104.08791208791207
1715875697.556928	26.88	104.96703296703295
1715875697.5899572	23.52	105.84615384615383
1715875697.6216042	23.52	106.7252747252747
1715875697.653002	23.52	107.60439560439558
1715875697.684988	20.16	108.48351648351651
1715875697.716934	23.52	109.2747252747253
1715875697.7489579	26.88	110.15384615384617
1715875697.7811682	23.52	110.85714285714288
1715875697.813889	23.52	111.73626373626375
1715875697.8456562	23.52	112.61538461538463
1715875697.877749	20.16	113.4945054945055
1715875697.908994	20.16	114.28571428571429
1715875697.940982	20.16	115.07692307692308
1715875697.972887	20.16	115.95604395604396
1715875698.005512	20.16	116.74725274725274
1715875698.037709	20.16	117.53846153846153
1715875698.070133	23.52	118.32967032967032
1715875698.101661	20.16	119.20879120879123
1715875698.132977	20.16	119.91208791208793
1715875698.1649148	23.52	120.70329670329672
1715875698.1968791	20.16	121.58241758241759
1715875698.230051	20.16	122.28571428571429
1715875698.261617	23.52	123.07692307692308
1715875698.2939541	20.16	123.86813186813187
1715875698.324935	20.16	124.65934065934066
1715875698.356941	20.16	125.36263736263736
1715875698.3889248	20.16	126.15384615384615
1715875698.422113	23.52	126.85714285714285
1715875698.452906	23.52	127.64835164835164
1715875698.4848661	23.52	128.4395604395604
1715875698.516971	20.16	129.05494505494505
1715875698.548917	20.16	129.75824175824175
1715875698.580907	23.52	130.28571428571428
1715875698.6131232	26.88	130.72527472527474
1715875698.64489	23.52	130.98901098901098
1715875698.676922	23.52	130.98901098901098
1715875698.708906	20.16	130.98901098901098
1715875698.7408361	23.52	130.98901098901098
1715875698.772896	23.52	130.98901098901098
1715875698.804991	20.16	130.90109890109892
1715875698.8368409	23.52	130.98901098901098
1715875698.869766	23.52	130.90109890109892
1715875698.9020128	20.16	130.98901098901098
1715875698.932935	20.16	130.90109890109892
1715875698.9649029	20.16	130.98901098901098
1715875698.996844	23.52	130.90109890109892
1715875699.028796	23.52	130.98901098901098
1715875699.062005	20.16	130.90109890109892
1715875699.0929348	23.52	130.98901098901098
1715875699.125958	23.52	130.90109890109892
1715875699.1568398	20.16	130.98901098901098
1715875699.188781	20.16	130.98901098901098
1715875699.220885	20.16	130.98901098901098
1715875699.2541351	23.52	130.98901098901098
1715875699.285753	20.16	130.90109890109892
1715875699.317642	23.52	130.90109890109892
1715875699.348908	23.52	130.90109890109892
1715875699.380856	23.52	130.98901098901098
1715875699.412829	23.52	130.98901098901098
1715875699.444832	23.52	130.98901098901098
1715875699.478025	23.52	130.90109890109892
1715875699.510088	23.52	130.98901098901098
1715875699.5407841	23.52	130.98901098901098
1715875699.57279	23.52	130.98901098901098
1715875699.6048021	23.52	130.98901098901098
1715875699.636845	23.52	130.98901098901098
1715875699.670134	20.16	130.98901098901098
1715875699.702057	20.16	130.98901098901098
1715875699.733012	23.52	130.98901098901098
1715875699.764884	20.16	130.98901098901098
1715875699.7971342	23.52	130.98901098901098
1715875699.8288262	23.52	130.98901098901098
1715875699.860697	20.16	130.98901098901098
1715875699.893686	20.16	130.98901098901098
1715875699.925025	20.16	130.98901098901098
1715875699.956723	20.16	130.98901098901098
1715875699.988899	20.16	130.98901098901098
1715875700.0214	23.52	130.90109890109892
1715875700.052791	20.16	130.90109890109892
1715875700.08565	23.52	130.98901098901098
1715875700.1173382	23.52	130.90109890109892
1715875700.149287	20.16	130.90109890109892
1715875700.1817029	20.16	130.90109890109892
1715875700.212669	20.16	130.98901098901098
1715875700.245822	23.52	130.98901098901098
1715875700.277322	23.52	130.98901098901098
1715875700.309345	23.52	130.90109890109892
1715875700.340946	20.16	130.90109890109892
1715875700.372772	20.16	130.98901098901098
1715875700.4047518	20.16	130.98901098901098
1715875700.436818	23.52	130.98901098901098
1715875700.4687219	20.16	130.90109890109892
1715875700.5016892	20.16	130.90109890109892
1715875700.532738	20.16	130.98901098901098
1715875700.564737	23.52	130.90109890109892
1715875700.596776	23.52	130.90109890109892
1715875700.6286132	20.16	130.98901098901098
1715875700.660699	20.16	130.98901098901098
1715875700.693137	20.16	130.98901098901098
1715875700.7255511	23.52	130.98901098901098
1715875700.756743	20.16	130.98901098901098
1715875700.788789	20.16	130.98901098901098
1715875700.820895	23.52	130.98901098901098
1715875700.852708	23.52	130.98901098901098
1715875700.8846898	23.52	130.90109890109892
1715875700.916726	20.16	130.98901098901098
1715875700.948703	23.52	130.90109890109892
1715875700.980819	23.52	130.98901098901098
1715875701.012871	23.52	130.98901098901098
1715875701.04492	20.16	130.98901098901098
1715875701.0766232	23.52	130.98901098901098
1715875701.1090062	23.52	130.98901098901098
1715875701.141265	20.16	130.90109890109892
1715875701.1729531	20.16	130.98901098901098
1715875701.205386	20.16	130.98901098901098
1715875701.2369778	23.52	130.98901098901098
1715875701.268854	23.52	130.98901098901098
1715875701.300797	20.16	130.98901098901098
1715875701.333057	23.52	130.90109890109892
1715875701.365379	20.16	130.90109890109892
1715875701.397515	23.52	130.98901098901098
1715875701.4292421	20.16	130.98901098901098
1715875701.4607291	20.16	130.98901098901098
1715875701.4926798	23.52	130.98901098901098
1715875701.524734	20.16	130.98901098901098
1715875701.556736	20.16	130.98901098901098
1715875701.589429	23.52	130.98901098901098
1715875701.6212249	20.16	130.98901098901098
1715875701.6526022	23.52	130.98901098901098
1715875701.6846771	20.16	130.90109890109892
1715875701.716643	20.16	130.98901098901098
1715875701.749368	23.52	130.98901098901098
