time	force
1715875295.552765	0.02
1715875295.6039228	0.02
1715875295.654816	0.02
1715875295.7059042	0.02
1715875295.756969	0.0
1715875295.807966	0.0
1715875295.859081	0.02
1715875295.910159	0.05
1715875295.96106	0.02
1715875296.012149	0.0
1715875296.062855	0.02
1715875296.1138592	0.02
1715875296.164877	0.02
1715875296.2161322	0.02
1715875296.267139	0.02
1715875296.318093	0.02
1715875296.369045	0.02
1715875296.4200242	0.02
1715875296.4749959	0.02
1715875296.522135	0.02
1715875296.5730612	0.02
1715875296.624042	0.02
1715875296.6751308	0.02
1715875296.725785	0.02
1715875296.7767732	0.02
1715875296.827788	0.05
1715875296.878717	0.02
1715875296.929805	0.02
1715875296.980777	0.05
1715875297.031749	0.17
1715875297.082769	0.31
1715875297.133705	0.46
1715875297.18568	0.6
1715875297.2357728	0.74
1715875297.286725	0.89
1715875297.337771	1.03
1715875297.3887072	1.15
1715875297.439741	1.17
1715875297.490727	1.29
1715875297.5418172	1.39
1715875297.5927758	1.48
1715875297.6438458	1.63
1715875297.694706	1.72
1715875297.745752	1.84
1715875297.7968252	1.94
1715875297.847795	2.06
1715875297.898744	2.18
1715875297.949714	2.28
1715875298.002471	2.39
1715875298.057423	2.49
1715875298.102901	2.63
1715875298.153759	2.73
1715875298.2047071	2.85
1715875298.255738	2.97
1715875298.306747	3.09
1715875298.357724	3.21
1715875298.408751	3.3
1715875298.459757	3.42
1715875298.510737	3.54
1715875298.561694	3.66
1715875298.6127949	3.78
1715875298.6637409	3.81
1715875298.714746	3.86
1715875298.7656882	3.93
1715875298.8167198	4.02
1715875298.867748	4.1
1715875298.9187672	4.19
1715875298.9698172	4.29
1715875299.0206919	4.41
1715875299.083798	4.5
1715875299.1227891	4.57
1715875299.173753	4.67
1715875299.224778	4.69
1715875299.2757802	4.74
1715875299.326726	4.81
1715875299.377714	4.91
1715875299.428766	4.98
1715875299.4797802	5.05
1715875299.5307689	5.15
1715875299.5817	5.22
1715875299.6327538	5.27
1715875299.683721	5.34
1715875299.734733	5.41
1715875299.785732	5.48
1715875299.83667	5.56
1715875299.8877141	5.65
1715875299.9387362	5.72
1715875299.9906151	5.77
1715875300.040714	5.84
1715875300.091726	5.92
1715875300.1427069	6.01
1715875300.193716	6.08
1715875300.244761	6.15
1715875300.295747	6.23
1715875300.346775	6.3
1715875300.3976698	6.39
1715875300.44872	6.42
1715875300.499789	6.47
1715875300.550696	6.51
1715875300.601741	6.61
1715875300.6526551	6.68
1715875300.7037241	6.73
1715875300.754709	6.78
1715875300.805718	6.87
1715875300.8567061	6.92
1715875300.907757	6.95
1715875300.9586802	7.04
1715875301.009708	7.09
1715875301.060705	7.14
1715875301.111754	7.18
1715875301.162716	7.26
1715875301.213664	7.33
1715875301.2647018	7.38
1715875301.315701	7.42
1715875301.36677	7.45
1715875301.41773	7.47
1715875301.468661	7.52
1715875301.519671	7.54
1715875301.5707278	7.57
1715875301.621637	7.62
1715875301.672672	7.64
1715875301.7237198	7.66
1715875301.77472	7.64
1715875301.825707	7.66
1715875301.8767161	7.64
1715875301.927753	7.66
1715875301.978823	7.64
1715875302.0296772	7.64
1715875302.080673	7.66
1715875302.131657	7.64
1715875302.1827168	7.66
1715875302.2337668	7.66
1715875302.284661	7.64
1715875302.335655	7.66
1715875302.386722	7.64
1715875302.437747	7.64
1715875302.48868	7.66
1715875302.539683	7.66
1715875302.590682	7.66
1715875302.641682	7.66
1715875302.6927092	7.66
1715875302.743664	7.66
1715875302.795546	7.66
1715875302.8456671	7.66
1715875302.8967412	7.66
1715875302.947716	7.66
1715875302.998705	7.64
1715875303.04971	7.64
1715875303.100669	7.66
1715875303.1516612	7.62
1715875303.202702	7.62
1715875303.253716	7.64
1715875303.3048499	7.62
1715875303.3557298	7.62
1715875303.40671	7.62
1715875303.4577222	7.64
1715875303.5087318	7.59
1715875303.5597062	7.59
1715875303.610722	7.59
1715875303.661644	7.59
1715875303.712716	7.62
1715875303.763647	7.57
