time	present_current	position_shift
1715875394.611968	16.8	0.0
1715875394.643973	20.16	0.0
1715875394.676022	16.8	0.0
1715875394.7080572	20.16	0.0
1715875394.739936	16.8	0.0
1715875394.771905	23.52	0.0
1715875394.803948	16.8	0.0
1715875394.835938	26.88	0.0
1715875394.86795	20.16	0.0
1715875394.900068	23.52	0.0
1715875394.932079	20.16	0.0
1715875394.9639769	23.52	0.0
1715875394.995948	23.52	0.0
1715875395.02787	23.52	0.0
1715875395.060025	23.52	0.0
1715875395.091938	23.52	0.0
1715875395.123971	23.52	0.0879120879120876
1715875395.1559849	26.88	0.0
1715875395.187951	26.88	0.0
1715875395.220008	23.52	0.0
1715875395.2519722	23.52	0.0
1715875395.283968	23.52	0.0
1715875395.316031	20.16	0.0
1715875395.3481548	23.52	0.0
1715875395.3800802	20.16	0.0
1715875395.41201	23.52	0.0879120879120876
1715875395.4438741	16.8	0.0
1715875395.475949	20.16	0.0
1715875395.508039	23.52	0.0
1715875395.539946	20.16	0.0
1715875395.572049	23.52	0.0
1715875395.604052	23.52	0.0
1715875395.635981	23.52	0.0
1715875395.667934	23.52	0.0
1715875395.700098	20.16	0.0
1715875395.731884	20.16	0.0
1715875395.764022	20.16	0.0
1715875395.796073	16.8	0.0
1715875395.8282912	20.16	0.0
1715875395.859871	23.52	0.0
1715875395.891917	23.52	0.0
1715875395.924219	23.52	0.0
1715875395.9562821	23.52	0.0
1715875395.987914	13.44	0.0
1715875396.019902	20.16	0.0
1715875396.0519218	20.16	0.0
1715875396.083901	23.52	0.0
1715875396.115935	20.16	0.0
1715875396.1483588	23.52	0.0879120879120876
1715875396.180013	20.16	0.0
1715875396.212409	23.52	0.0
1715875396.2439198	23.52	0.0
1715875396.27596	20.16	0.0
1715875396.307879	20.16	0.0
1715875396.339895	23.52	0.0
1715875396.371916	23.52	0.0
1715875396.40388	20.16	0.0
1715875396.435971	23.52	0.0
1715875396.468021	20.16	0.0
1715875396.4999402	20.16	0.0
1715875396.53192	20.16	0.0
1715875396.563935	20.16	0.0
1715875396.595958	26.88	0.0
1715875396.627904	20.16	0.0
1715875396.659849	20.16	0.0
1715875396.69187	23.52	0.0
1715875396.723884	20.16	0.0879120879120876
1715875396.75585	13.44	0.1758241758241752
1715875396.787953	20.16	0.879120879120876
1715875396.8200161	20.16	2.1098901098901024
1715875396.8523352	23.52	3.6923076923077076
1715875396.8838542	10.08	5.45054945054946
1715875396.915822	23.52	7.560439560439562
1715875396.947825	13.44	9.670329670329679
1715875396.979908	16.8	11.604395604395606
1715875397.0118191	20.16	13.80219780219781
1715875397.0439591	16.8	15.912087912087912
1715875397.075893	20.16	17.934065934065927
1715875397.107826	30.24	20.043956043956058
1715875397.13976	16.8	21.978021978021985
1715875397.1718102	23.52	23.824175824175825
1715875397.2038841	16.8	25.670329670329693
