time	present_current	position_shift
1715875366.785952	23.52	-0.0879120879120876
1715875366.817927	23.52	0.0
1715875366.849787	23.52	-0.0879120879120876
1715875366.881984	20.16	0.0
1715875366.913996	20.16	-0.0879120879120876
1715875366.945884	23.52	-0.0879120879120876
1715875366.977857	23.52	-0.0879120879120876
1715875367.0098639	20.16	-0.0879120879120876
1715875367.041831	23.52	-0.0879120879120876
1715875367.0738719	20.16	0.0
1715875367.10581	20.16	0.0
1715875367.137882	20.16	-0.0879120879120876
1715875367.1699781	20.16	0.0
1715875367.201844	23.52	0.0
1715875367.23379	20.16	-0.0879120879120876
1715875367.2658281	23.52	0.0
1715875367.2979069	23.52	-0.0879120879120876
1715875367.329865	23.52	0.0
1715875367.36187	20.16	-0.0879120879120876
1715875367.393936	20.16	0.0
1715875367.425787	23.52	0.0
1715875367.45786	20.16	-0.0879120879120876
1715875367.489984	23.52	0.0
1715875367.5218391	20.16	-0.0879120879120876
1715875367.553955	23.52	0.0
1715875367.586037	20.16	-0.0879120879120876
1715875367.6177862	20.16	0.0
1715875367.649948	23.52	-0.0879120879120876
1715875367.681857	20.16	-0.0879120879120876
1715875367.713881	20.16	-0.0879120879120876
1715875367.745783	20.16	0.0
1715875367.778285	23.52	0.0
1715875367.809908	16.8	0.0
1715875367.841805	20.16	0.0
1715875367.873735	23.52	0.0
1715875367.905889	20.16	0.0
1715875367.9377909	23.52	-0.0879120879120876
1715875367.969944	20.16	-0.0879120879120876
1715875368.0018501	20.16	0.0
1715875368.033839	20.16	0.0
1715875368.0657861	23.52	-0.0879120879120876
1715875368.0978491	20.16	-0.0879120879120876
1715875368.129799	23.52	0.0
1715875368.161927	23.52	-0.0879120879120876
1715875368.1939788	23.52	0.0
1715875368.22578	20.16	-0.0879120879120876
1715875368.2577438	20.16	-0.0879120879120876
1715875368.289799	23.52	0.0879120879120876
1715875368.321739	23.52	0.1758241758241752
1715875368.3541172	23.52	0.5274725274725256
1715875368.385808	20.16	1.4065934065934016
1715875368.4177558	20.16	2.901098901098891
1715875368.4498491	23.52	4.307692307692292
1715875368.481757	23.52	6.065934065934059
1715875368.513843	20.16	7.824175824175811
1715875368.545876	30.24	9.758241758241738
1715875368.577711	16.8	11.956043956043956
1715875368.6097548	26.88	13.802197802197796
1715875368.641953	26.88	15.648351648351635
1715875368.673766	20.16	17.49450549450549
1715875368.705782	16.8	19.34065934065933
1715875368.737738	16.8	21.18681318681317
1715875368.7698	26.88	22.945054945054935
1715875368.801787	23.52	24.703296703296687
1715875368.833801	23.52	26.37362637362635
