time	force
1715875334.4243588	7.57
1715875334.475317	7.57
1715875334.52636	7.57
1715875334.5773351	7.57
1715875334.6292028	7.54
1715875334.6793	7.57
1715875334.730355	7.54
1715875334.781367	7.57
1715875334.8322828	7.57
1715875334.8833349	7.57
1715875334.934324	7.57
1715875334.985358	7.59
1715875335.036331	7.57
1715875335.087369	7.57
1715875335.138298	7.59
1715875335.189335	7.57
1715875335.240381	7.59
1715875335.291355	7.57
1715875335.3423328	7.57
1715875335.393305	7.54
1715875335.4444	7.57
1715875335.495358	7.57
1715875335.546348	7.57
1715875335.5973601	7.59
1715875335.6483352	7.57
1715875335.699316	7.57
1715875335.750315	7.57
1715875335.801334	7.54
1715875335.852332	7.57
1715875335.903351	7.57
1715875335.9542642	7.57
1715875336.005311	7.57
1715875336.05632	7.57
1715875336.1073458	7.54
1715875336.1583219	7.57
1715875336.209286	7.57
1715875336.260375	7.57
1715875336.311317	7.57
1715875336.362346	7.54
1715875336.413353	7.54
1715875336.4642618	7.57
1715875336.515331	7.57
1715875336.5662751	7.57
1715875336.617324	7.57
1715875336.668371	7.54
1715875336.719348	7.54
1715875336.770253	7.57
1715875336.821277	7.57
1715875336.8723001	7.57
1715875336.923349	7.54
1715875336.974346	7.54
1715875337.025268	7.57
1715875337.076355	7.57
1715875337.1273139	7.54
1715875337.178303	7.54
1715875337.229335	7.54
1715875337.280268	7.54
1715875337.331427	7.57
1715875337.3823512	7.54
1715875337.433304	7.54
1715875337.4853492	7.54
1715875337.535341	7.52
1715875337.586289	7.54
1715875337.637365	7.54
1715875337.688354	7.54
1715875337.742445	7.57
1715875337.7903821	7.57
1715875337.84143	7.54
1715875337.892468	7.52
1715875337.944267	7.54
1715875337.9943209	7.54
1715875338.0452962	7.54
1715875338.09637	7.52
1715875338.147321	7.54
1715875338.198543	7.54
1715875338.249342	7.54
1715875338.303812	7.54
1715875338.35201	7.52
1715875338.4055061	7.52
1715875338.4533608	7.52
1715875338.504606	7.52
1715875338.5553222	7.54
1715875338.6063092	7.54
1715875338.657571	7.52
1715875338.7086132	7.52
1715875338.7592971	7.52
1715875338.810323	7.54
1715875338.861491	7.52
1715875338.912419	7.5
1715875338.963507	7.52
1715875339.0145888	7.54
1715875339.065683	7.52
1715875339.117206	7.52
1715875339.167636	7.52
1715875339.2186391	7.52
