time	force
1715875507.984504	0.1
1715875507.984982	0.1
1715875507.985607	0.1
1715875507.986094	0.12
1715875507.986549	0.12
1715875507.986946	0.1
1715875507.987335	0.1
1715875507.9877272	0.12
1715875507.988162	0.12
1715875507.988765	0.14
1715875508.039767	0.1
1715875508.0907378	0.1
1715875508.1417768	0.14
1715875508.192796	0.1
1715875508.243872	0.14
1715875508.29483	0.1
1715875508.3459089	0.12
1715875508.396889	0.12
1715875508.447808	0.12
1715875508.4988558	0.12
1715875508.550793	0.12
1715875508.600843	0.1
1715875508.65203	0.12
1715875508.702789	0.12
1715875508.75376	0.12
1715875508.804827	0.14
1715875508.855767	0.14
1715875508.906911	0.12
1715875508.957877	0.1
1715875509.011673	0.14
1715875509.059832	0.14
1715875509.1107829	0.14
1715875509.1673841	0.14
1715875509.2149389	0.12
1715875509.263854	0.14
1715875509.314852	0.12
1715875509.369133	0.14
1715875509.416727	0.14
1715875509.4677818	0.14
1715875509.518757	0.1
1715875509.5697842	0.14
1715875509.620791	0.14
1715875509.671747	0.14
1715875509.722733	0.14
1715875509.773731	0.14
1715875509.824764	0.12
1715875509.875766	0.14
1715875509.926738	0.14
1715875509.977748	0.14
1715875510.028745	0.12
1715875510.079743	0.12
1715875510.1307468	0.14
1715875510.1817238	0.14
1715875510.232765	0.14
1715875510.283759	0.17
1715875510.334718	0.14
1715875510.385788	0.12
1715875510.436734	0.12
1715875510.487735	0.14
1715875510.538722	0.14
1715875510.58975	0.14
1715875510.6407309	0.14
1715875510.691731	0.17
1715875510.7427468	0.12
1715875510.7937129	0.17
1715875510.844744	0.14
1715875510.895725	0.14
1715875510.946736	0.14
1715875510.9977431	0.14
1715875511.0487401	0.14
1715875511.099756	0.14
1715875511.150738	0.14
1715875511.201761	0.14
1715875511.2527459	0.17
1715875511.303752	0.14
1715875511.354761	0.14
1715875511.405757	0.17
1715875511.456736	0.14
1715875511.507741	0.17
1715875511.558773	0.17
1715875511.609725	0.17
1715875511.660735	0.14
1715875511.711757	0.14
1715875511.762732	0.17
1715875511.813736	0.14
1715875511.864723	0.19
1715875511.9157472	0.31
1715875511.9667609	0.48
1715875512.017812	0.69
1715875512.0687392	0.91
1715875512.11977	1.13
1715875512.170754	1.32
1715875512.2217128	1.44
1715875512.2727292	1.63
1715875512.3237271	1.8
1715875512.3747141	1.94
1715875512.4257228	2.08
1715875512.4767501	2.2
1715875512.5277	2.35
1715875512.5787442	2.49
1715875512.629743	2.63
1715875512.6806998	2.75
1715875512.73172	2.9
1715875512.782712	3.02
1715875512.8337018	3.16
1715875512.884955	3.28
1715875512.9357371	3.4
1715875512.986707	3.54
1715875513.037716	3.66
1715875513.088726	3.78
1715875513.13971	3.93
1715875513.1907232	4.05
1715875513.241706	4.17
1715875513.2926981	4.29
1715875513.3437288	4.41
1715875513.394707	4.55
1715875513.44572	4.67
1715875513.496738	4.79
1715875513.5477152	4.89
1715875513.5987022	5.01
1715875513.6517498	5.15
1715875513.7006981	5.24
1715875513.75172	5.39
1715875513.802688	5.51
1715875513.853726	5.58
1715875513.904717	5.7
1715875513.9557078	5.8
1715875514.006712	5.89
1715875514.057699	6.01
1715875514.108684	6.08
1715875514.15969	6.15
1715875514.2117429	6.27
1715875514.261682	6.35
1715875514.312722	6.49
1715875514.363725	6.54
1715875514.414689	6.63
1715875514.465709	6.73
1715875514.516712	6.83
1715875514.5676959	6.87
1715875514.618717	6.97
1715875514.6697001	7.07
1715875514.720701	7.14
1715875514.771693	7.21
1715875514.8226829	7.26
1715875514.873749	7.3
1715875514.924702	7.3
1715875514.975671	7.35
1715875515.0267	7.38
1715875515.0777118	7.45
1715875515.128702	7.5
1715875515.179683	7.5
1715875515.230701	7.47
1715875515.281717	7.45
1715875515.3326871	7.42
1715875515.3836749	7.42
1715875515.434706	7.42
1715875515.485728	7.42
1715875515.53674	7.4
1715875515.5876899	7.42
1715875515.638685	7.42
1715875515.6897228	7.4
1715875515.740746	7.4
1715875515.791682	7.42
1715875515.842731	7.42
1715875515.893683	7.45
1715875515.944725	7.42
1715875515.995693	7.4
1715875516.046727	7.42
1715875516.097737	7.4
1715875516.1487072	7.4
1715875516.1997042	7.42
1715875516.250719	7.42
1715875516.301711	7.4
1715875516.352671	7.42
1715875516.403696	7.4
1715875516.4547	7.42
1715875516.5056791	7.4
1715875516.556704	7.4
1715875516.60771	7.4
1715875516.6587038	7.42
1715875516.709722	7.4
1715875516.760703	7.4
1715875516.8117068	7.4
1715875516.8627079	7.4
1715875516.913713	7.42
1715875516.9647412	7.42
1715875517.016665	7.42
1715875517.0666869	7.4
1715875517.1176891	7.4
1715875517.168716	7.42
1715875517.219727	7.4
1715875517.270698	7.4
1715875517.321672	7.4
1715875517.372677	7.42
1715875517.42369	7.42
1715875517.474708	7.38
1715875517.525703	7.42
1715875517.576701	7.38
1715875517.6276731	7.4
1715875517.678655	7.4
1715875517.729723	7.42
1715875517.7807019	7.42
1715875517.8317492	7.42
1715875517.882705	7.4
1715875517.933697	7.42
1715875517.984698	7.4
1715875518.035726	7.4
1715875518.086668	7.4
1715875518.1377048	7.4
1715875518.1886919	7.42
1715875518.239678	7.4
1715875518.2907221	7.42
1715875518.341704	7.4
1715875518.39267	7.4
1715875518.443823	7.42
1715875518.494673	7.4
1715875518.5456839	7.38
1715875518.59668	7.42
1715875518.647746	7.38
1715875518.698689	7.4
1715875518.749707	7.4
1715875518.800689	7.4
1715875518.851697	7.4
1715875518.902761	7.4
1715875518.953681	7.42
1715875519.0046809	7.4
1715875519.0556748	7.42
1715875519.106681	7.4
1715875519.157712	7.38
1715875519.20869	7.4
1715875519.259681	7.42
1715875519.310698	7.4
1715875519.361693	7.42
1715875519.4126809	7.4
1715875519.4636931	7.4
1715875519.514668	7.4
1715875519.565714	7.4
1715875519.616704	7.4
1715875519.667684	7.42
1715875519.71873	7.4
1715875519.7696629	7.4
1715875519.820663	7.4
1715875519.87267	7.4
1715875519.922752	7.4
1715875519.9736772	7.4
1715875520.024659	7.4
1715875520.075733	7.42
1715875520.126723	7.4
1715875520.1777852	7.38
1715875520.228714	7.4
1715875520.2812932	7.4
1715875520.334304	7.42
1715875520.381758	7.4
1715875520.432843	7.4
1715875520.4837089	7.4
1715875520.53466	7.4
1715875520.5857239	7.4
1715875520.636705	7.42
1715875520.687692	7.42
