time	force
1715875691.846336	0.0
1715875691.8469288	0.0
1715875691.847656	0.0
1715875691.848174	0.0
1715875691.848659	0.0
1715875691.8491478	0.02
1715875691.8496032	0.0
1715875691.851758	0.0
1715875691.852274	0.0
1715875691.853441	0.02
1715875691.85419	0.0
1715875691.8545039	0.0
1715875691.85478	0.02
1715875691.855077	0.0
1715875691.855349	0.0
1715875691.855606	0.0
1715875691.855977	0.02
1715875691.856378	0.02
1715875691.856738	0.0
1715875691.857141	0.02
1715875691.857546	0.02
1715875691.858186	0.02
1715875691.859484	0.0
1715875691.8613288	0.02
1715875691.862583	0.0
1715875691.8635252	0.0
1715875691.864403	0.0
1715875691.865281	0.0
1715875691.8661492	0.02
1715875691.892902	0.05
1715875691.944062	0.0
1715875691.994992	0.02
1715875692.046037	0.02
1715875692.0972779	0.02
1715875692.148128	0.0
1715875692.199193	0.02
1715875692.2502038	0.0
1715875692.301124	0.0
1715875692.3526762	0.02
1715875692.403218	0.02
1715875692.454284	0.0
1715875692.5052989	0.02
1715875692.5562901	0.0
1715875692.607199	0.02
1715875692.6582952	0.02
1715875692.7094872	0.02
1715875692.76018	0.0
1715875692.810998	0.02
1715875692.862378	0.02
1715875692.9128819	0.0
1715875692.9650502	-0.02
1715875693.016612	0.02
1715875693.066147	0.02
1715875693.1171699	0.02
1715875693.169822	0.0
1715875693.218859	0.02
1715875693.269803	0.02
1715875693.320826	0.0
1715875693.371852	0.02
1715875693.422878	0.0
1715875693.473852	0.02
1715875693.524847	0.0
1715875693.575837	0.02
1715875693.626858	0.02
1715875693.677879	0.0
1715875693.728908	0.0
1715875693.7798421	0.02
1715875693.830818	0.0
1715875693.881841	0.0
1715875693.9328651	0.0
1715875693.983826	0.02
1715875694.0348742	0.02
1715875694.0858371	0.02
1715875694.136838	0.02
1715875694.187891	0.0
1715875694.238888	0.0
1715875694.289879	0.02
1715875694.34092	0.0
1715875694.392787	0.02
1715875694.443007	0.02
1715875694.49388	0.05
1715875694.544859	0.02
1715875694.595857	0.02
1715875694.646785	0.02
1715875694.6978939	0.02
1715875694.7488792	0.02
1715875694.799893	0.02
1715875694.85089	0.02
1715875694.9018	0.0
1715875694.952864	0.02
1715875695.0038242	0.02
1715875695.0548449	0.07
1715875695.105867	0.19
1715875695.156926	0.38
1715875695.207817	0.6
1715875695.258806	0.81
1715875695.309866	1.01
1715875695.360868	1.22
1715875695.4118881	1.44
1715875695.462804	1.6
1715875695.513831	1.8
1715875695.5648088	1.96
1715875695.615836	2.11
1715875695.66687	2.28
1715875695.717819	2.42
1715875695.7688398	2.61
1715875695.8198972	2.73
1715875695.870836	2.87
1715875695.9218419	3.02
1715875695.9728372	3.14
1715875696.023823	3.3
1715875696.074782	3.4
1715875696.12587	3.54
1715875696.1768801	3.69
1715875696.2278779	3.83
1715875696.278811	3.93
1715875696.3298419	4.07
1715875696.380866	4.19
1715875696.431914	4.31
1715875696.482843	4.43
1715875696.533831	4.57
1715875696.58479	4.69
1715875696.6358132	4.81
1715875696.686806	4.93
1715875696.737833	5.03
1715875696.788818	5.17
1715875696.8398411	5.29
1715875696.890849	5.36
1715875696.9418821	5.46
1715875696.992863	5.58
1715875697.043783	5.65
1715875697.094812	5.75
1715875697.145826	5.84
1715875697.19771	5.94
1715875697.2479281	6.04
1715875697.298871	6.13
1715875697.3497732	6.23
1715875697.400799	6.32
1715875697.451916	6.42
1715875697.502848	6.49
1715875697.553837	6.59
1715875697.604825	6.66
1715875697.65583	6.73
1715875697.706815	6.8
1715875697.757768	6.87
1715875697.8088582	6.97
1715875697.859839	7.04
1715875697.910805	7.11
1715875697.96177	7.21
1715875698.012855	7.28
1715875698.063821	7.3
1715875698.11482	7.38
1715875698.1657531	7.38
1715875698.216788	7.42
1715875698.267817	7.45
1715875698.318798	7.5
1715875698.369827	7.5
