time	force
1715876401.7438452	3.21
1715876401.794851	3.35
1715876401.84591	3.4
1715876401.8968298	3.54
1715876401.9477901	3.64
1715876401.9988701	3.74
1715876402.0498219	3.83
1715876402.100842	3.98
1715876402.151823	4.02
1715876402.202878	4.12
1715876402.253838	4.19
1715876402.304832	4.26
1715876402.355867	4.33
1715876402.406789	4.43
1715876402.4578078	4.48
1715876402.508867	4.55
1715876402.559826	4.65
1715876402.6108239	4.72
1715876402.6618161	4.79
1715876402.712807	4.84
1715876402.763835	4.93
1715876402.814829	5.01
1715876402.8658292	5.08
1715876402.916831	5.15
1715876402.967818	5.22
1715876403.018848	5.27
1715876403.069833	5.29
1715876403.120933	5.41
1715876403.171839	5.44
1715876403.2228081	5.51
1715876403.273792	5.56
1715876403.324805	5.63
1715876403.375808	5.68
1715876403.426832	5.7
1715876403.477777	5.75
1715876403.528804	5.77
1715876403.579798	5.84
1715876403.630819	5.87
1715876403.681802	5.89
1715876403.732805	5.94
1715876403.783811	6.01
1715876403.8348129	6.04
1715876403.885781	6.04
1715876403.936843	6.06
1715876403.987838	6.06
1715876404.038764	6.01
1715876404.089807	6.04
1715876404.140812	6.04
1715876404.191822	6.04
1715876404.242825	6.04
1715876404.293819	6.04
1715876404.344812	6.04
1715876404.39585	6.01
1715876404.446827	6.01
1715876404.497795	6.01
1715876404.549716	6.01
1715876404.599773	6.01
1715876404.650757	6.01
1715876404.701793	6.01
1715876404.752857	5.99
1715876404.803833	5.99
1715876404.854764	5.96
1715876404.905772	5.99
1715876404.956735	5.99
1715876405.007793	5.99
1715876405.058815	5.96
1715876405.1098099	5.99
1715876405.160773	5.99
1715876405.2117991	5.99
1715876405.262836	5.96
1715876405.313749	5.99
1715876405.36479	5.99
1715876405.415767	5.96
1715876405.466778	5.99
1715876405.51782	5.96
1715876405.568801	5.96
1715876405.619841	5.96
1715876405.670769	5.94
1715876405.721786	5.96
1715876405.772765	5.94
1715876405.823814	5.94
1715876405.8747919	5.96
1715876405.92577	5.94
1715876405.976768	5.96
1715876406.0278022	5.94
1715876406.0788229	5.94
1715876406.129813	5.94
1715876406.180777	5.94
1715876406.231751	5.94
1715876406.282818	5.94
1715876406.333793	5.94
1715876406.384809	5.94
1715876406.435811	5.94
1715876406.486772	5.94
1715876406.53778	5.94
1715876406.58882	5.92
1715876406.639832	5.94
1715876406.690797	5.92
1715876406.741788	5.94
1715876406.792751	5.94
1715876406.843783	5.94
1715876406.894809	5.92
1715876406.945825	5.89
1715876406.996762	5.92
1715876407.047762	5.89
1715876407.09877	5.94
1715876407.149811	5.92
1715876407.200735	5.92
1715876407.251831	5.92
1715876407.302797	5.89
1715876407.354669	5.92
1715876407.404816	5.92
1715876407.45581	5.89
1715876407.5068312	5.92
1715876407.557775	5.92
1715876407.608738	5.89
1715876407.659769	5.89
1715876407.710804	5.89
1715876407.7617862	5.92
1715876407.812791	5.92
1715876407.863735	5.92
1715876407.91478	5.89
1715876407.965772	5.92
1715876408.0167758	5.89
1715876408.067808	5.92
1715876408.118728	5.89
1715876408.1698802	5.94
1715876408.2207239	5.92
1715876408.271733	5.89
1715876408.322772	5.89
1715876408.37377	5.92
1715876408.424713	5.89
1715876408.475754	5.87
1715876408.5267808	5.89
1715876408.577848	5.89
1715876408.62881	5.89
1715876408.679884	5.89
1715876408.730797	5.89
1715876408.781781	5.87
1715876408.833051	5.89
1715876408.8838558	5.89
1715876408.9349499	5.89
1715876408.986114	5.87
1715876409.0368571	5.87
1715876409.0877929	5.87
1715876409.1387992	5.87
1715876409.1898859	5.87
1715876409.240788	5.89
1715876409.291786	5.87
1715876409.343319	5.89
1715876409.3947258	5.87
1715876409.446141	5.89
1715876409.495755	5.84
1715876409.546762	5.87
1715876409.597812	5.84
