time	present_current	position_shift
1715876398.63052	20.16	0.0
1715876398.662436	23.52	0.0
1715876398.694541	23.52	0.0
1715876398.7264798	23.52	0.0
1715876398.758475	23.52	0.0
1715876398.790508	20.16	0.0
1715876398.8225121	20.16	0.0
1715876398.85454	20.16	0.0
1715876398.886463	20.16	0.0
1715876398.918462	20.16	0.0
1715876398.950583	23.52	0.0
1715876398.982518	20.16	0.0
1715876399.014466	23.52	0.0
1715876399.046466	20.16	0.0
1715876399.0783942	20.16	0.0
1715876399.110484	20.16	0.0
1715876399.1424809	23.52	0.0
1715876399.174699	23.52	0.0
1715876399.206552	23.52	0.0
1715876399.2384582	20.16	0.0
1715876399.27047	23.52	0.0
1715876399.302418	23.52	0.0
1715876399.3345091	23.52	0.0
1715876399.366661	23.52	0.0
1715876399.398546	23.52	0.0
1715876399.4306262	23.52	0.0
1715876399.462528	20.16	0.0
1715876399.4944808	23.52	0.0
1715876399.5264618	20.16	0.0
1715876399.55865	23.52	0.0
1715876399.590626	23.52	0.0
1715876399.622487	20.16	0.0
1715876399.654437	23.52	0.0
1715876399.6864839	23.52	0.0
1715876399.7184389	23.52	0.0
1715876399.7505841	20.16	0.0
1715876399.78255	20.16	0.0
1715876399.8145769	20.16	0.0
1715876399.846417	20.16	0.0
1715876399.878516	23.52	0.0
1715876399.9103029	20.16	0.0
1715876399.942488	23.52	0.0
1715876399.974474	23.52	0.0
1715876400.0063848	20.16	0.0
1715876400.038413	20.16	0.0
1715876400.0704498	23.52	0.0
1715876400.102409	23.52	0.0
1715876400.1344159	20.16	0.0
1715876400.166392	20.16	0.0
1715876400.198477	20.16	0.0
1715876400.2304268	20.16	0.0
1715876400.262385	20.16	0.0
1715876400.294411	20.16	0.0
1715876400.326336	23.52	0.0
1715876400.358316	23.52	0.0
1715876400.390615	20.16	0.08791208267211914
1715876400.422461	20.16	0.2637362480163574
1715876400.454519	23.52	0.2637362480163574
1715876400.486498	16.8	0.4395604133605957
1715876400.518362	23.52	1.2307692170143127
1715876400.550405	13.44	2.4615384936332703
1715876400.582473	23.52	3.780219793319702
1715876400.614526	20.16	5.53846150636673
1715876400.646434	13.44	7.296703279018402
1715876400.6783879	26.88	8.96703290939331
1715876400.71036	23.52	10.54945057630539
1715876400.742361	23.52	12.307692289352417
1715876400.7743502	20.16	13.97802197933197
1715876400.806402	20.16	15.56043952703476
1715876400.838464	26.88	17.230769217014313
1715876400.870334	23.52	18.90109884738922
1715876400.902409	20.16	20.4835165143013
1715876400.9343581	23.52	22.15384614467621
1715876400.966353	20.16	23.736263751983643
1715876400.998346	16.8	25.318681299686432
1715876401.030423	16.8	26.989010989665985
1715876401.062359	16.8	28.483516454696655
1715876401.094342	20.16	30.065934002399445
1715876401.126306	23.52	31.648351669311523
1715876401.158527	20.16	33.23076927661896
1715876401.1902862	20.16	34.81318682432175
1715876401.222553	20.16	36.395604372024536
1715876401.254551	23.52	37.89010989665985
1715876401.2863512	23.52	39.2967032790184
1715876401.318392	23.52	40.7032967209816
1715876401.350327	23.52	42.10989010334015
1715876401.382384	20.16	43.42857140302658
1715876401.4142542	16.8	44.74725276231766
1715876401.446464	23.52	46.06593406200409
1715876401.478324	23.52	47.384615421295166
1715876401.5103009	23.52	48.7032967209816
1715876401.542253	20.16	50.10989010334015
1715876401.574312	20.16	51.428571462631226
1715876401.606445	20.16	52.659340620040894
1715876401.638923	20.16	53.978021919727325
1715876401.670402	23.52	55.20879119634628
1715876401.702465	23.52	56.439560413360596
1715876401.734267	23.52	57.67032968997955
1715876401.766431	23.52	58.989010989665985
1715876401.79836	20.16	60.30769228935242
1715876401.830299	20.16	61.626373648643494
1715876401.862311	20.16	62.76923078298569
1715876401.894272	23.52	64.00000005960464
1715876401.9264488	23.52	65.23076921701431
1715876401.958324	20.16	66.3736263513565
1715876401.990238	23.52	67.60439556837082
1715876402.022301	23.52	68.83516484498978
1715876402.054176	23.52	70.06593406200409
1715876402.086349	23.52	71.29670333862305
1715876402.11824	16.8	72.43956047296524
1715876402.1503072	20.16	73.58241754770279
1715876402.182245	23.52	74.8131867647171
1715876402.2142332	23.52	75.86813187599182
1715876402.246241	23.52	76.9230769276619
1715876402.2782679	23.52	77.8901098370552
1715876402.3102489	23.52	78.94505494832993
1715876402.342295	20.16	79.91208791732788
1715876402.374204	23.52	80.87912088632584
1715876402.406185	20.16	81.84615379571915
1715876402.438211	20.16	82.81318682432175
1715876402.470282	20.16	83.7802197933197
1715876402.5022988	20.16	84.6593406200409
1715876402.534337	23.52	85.6263736486435
1715876402.566221	23.52	86.59340661764145
1715876402.598203	20.16	87.56043952703476
1715876402.6302469	20.16	88.4395604133606
1715876402.662113	23.52	89.4065934419632
1715876402.694294	20.16	90.3736263513565
1715876402.726269	20.16	91.25274723768234
1715876402.758243	20.16	92.13186818361282
1715876402.790122	23.52	93.01098901033401
1715876402.822389	20.16	93.97802197933197
1715876402.854246	23.52	94.85714280605316
1715876402.886227	20.16	95.91208785772324
1715876402.9182332	23.52	96.61538463830948
1715876402.950306	23.52	97.58241754770279
1715876402.9823732	23.52	98.3736263513565
1715876403.0142279	20.16	99.25274729728699
1715876403.046349	23.52	100.2197802066803
1715876403.078176	20.16	101.09890109300613
1715876403.1102211	23.52	101.8901098370552
1715876403.142244	20.16	102.76923072338104
1715876403.1742132	23.52	103.5604395866394
1715876403.2061608	23.52	104.4395604133606
1715876403.2381399	20.16	105.31868129968643
1715876403.270179	20.16	106.02197796106339
1715876403.302291	23.52	106.90109890699387
1715876403.334312	23.52	107.69230771064758
1715876403.366206	23.52	108.48351645469666
1715876403.398241	20.16	109.36263740062714
1715876403.430124	20.16	110.06593406200409
1715876403.462107	20.16	110.8571428656578
1715876403.494146	20.16	111.64835160970688
1715876403.526644	20.16	112.35164833068848
1715876403.5582771	23.52	113.14285707473755
1715876403.5902479	20.16	113.93406593799591
1715876403.622153	23.52	114.72527474164963
1715876403.654188	20.16	115.42857140302658
1715876403.686118	20.16	116.13186818361282
1715876403.7181928	20.16	116.9230769276619
1715876403.750282	23.52	117.6263736486435
1715876403.7822149	20.16	118.06593406200409
1715876403.81422	20.16	118.24175822734833
1715876403.8462222	23.52	118.24175822734833
1715876403.878088	23.52	118.24175822734833
1715876403.9102569	23.52	118.24175822734833
1715876403.9420989	23.52	118.24175822734833
1715876403.974179	23.52	118.24175822734833
1715876404.0061471	20.16	118.24175822734833
1715876404.038204	20.16	118.24175822734833
1715876404.070137	20.16	118.24175822734833
1715876404.1021912	20.16	118.24175822734833
1715876404.134465	20.16	118.24175822734833
1715876404.166135	23.52	118.24175822734833
1715876404.1980941	23.52	118.24175822734833
1715876404.2301362	23.52	118.24175822734833
1715876404.26208	20.16	118.24175822734833
1715876404.2940538	20.16	118.24175822734833
1715876404.326129	20.16	118.24175822734833
1715876404.35815	23.52	118.24175822734833
1715876404.390142	23.52	118.24175822734833
1715876404.422105	23.52	118.24175822734833
1715876404.454069	20.16	118.24175822734833
1715876404.486057	20.16	118.24175822734833
1715876404.518133	23.52	118.24175822734833
1715876404.55005	23.52	118.24175822734833
1715876404.582111	23.52	118.24175822734833
1715876404.614083	20.16	118.24175822734833
1715876404.646096	20.16	118.24175822734833
1715876404.6780229	20.16	118.24175822734833
1715876404.7100139	20.16	118.24175822734833
1715876404.7420769	23.52	118.24175822734833
1715876404.774123	20.16	118.24175822734833
1715876404.806188	23.52	118.24175822734833
1715876404.838111	20.16	118.24175822734833
1715876404.870166	20.16	118.24175822734833
1715876404.902085	23.52	118.24175822734833
1715876404.934044	23.52	118.24175822734833
1715876404.96619	20.16	118.24175822734833
1715876404.998453	26.88	118.24175822734833
1715876405.030468	23.52	118.24175822734833
1715876405.0621178	23.52	118.24175822734833
1715876405.094066	20.16	118.24175822734833
1715876405.1260312	20.16	118.24175822734833
1715876405.158056	23.52	118.24175822734833
1715876405.1901839	23.52	118.24175822734833
1715876405.222225	23.52	118.24175822734833
1715876405.25414	16.8	118.24175822734833
1715876405.28607	23.52	118.24175822734833
1715876405.31795	23.52	118.24175822734833
1715876405.350036	20.16	118.24175822734833
1715876405.382266	23.52	118.24175822734833
1715876405.4140859	23.52	118.24175822734833
1715876405.4460611	23.52	118.24175822734833
1715876405.478315	23.52	118.24175822734833
1715876405.5100448	20.16	118.24175822734833
1715876405.542188	23.52	118.24175822734833
1715876405.5739799	23.52	118.24175822734833
1715876405.606022	23.52	118.24175822734833
1715876405.6380181	23.52	118.24175822734833
1715876405.6702342	20.16	118.24175822734833
1715876405.702066	20.16	118.24175822734833
