time	force
1715876209.60801	0.17
1715876209.658975	0.31
1715876209.709955	0.48
1715876209.760959	0.67
1715876209.811981	0.81
1715876209.863015	1.01
1715876209.913929	1.13
1715876209.964937	1.29
1715876210.016078	1.44
1715876210.066983	1.56
1715876210.1179562	1.7
1715876210.1689112	1.82
1715876210.220068	1.96
1715876210.27138	2.08
1715876210.321984	2.18
1715876210.3738182	2.3
1715876210.423969	2.39
1715876210.474963	2.51
1715876210.5259352	2.61
1715876210.5769112	2.71
1715876210.6280031	2.83
1715876210.678978	2.92
1715876210.729891	3.02
1715876210.780904	3.14
1715876210.8319528	3.21
1715876210.882992	3.33
1715876210.933975	3.4
1715876210.984919	3.52
1715876211.036021	3.59
1715876211.087025	3.69
1715876211.137961	3.78
1715876211.188979	3.86
1715876211.239983	3.93
1715876211.290975	4.0
1715876211.341944	4.1
1715876211.392946	4.14
1715876211.4439821	4.22
1715876211.49497	4.26
1715876211.545933	4.33
1715876211.5969439	4.38
1715876211.6480331	4.5
1715876211.69893	4.55
1715876211.749959	4.6
1715876211.800916	4.67
1715876211.85197	4.74
1715876211.902952	4.79
1715876211.9539342	4.89
1715876212.004939	4.93
1715876212.056004	4.98
1715876212.106959	5.03
1715876212.1579661	5.08
1715876212.20895	5.15
1715876212.260055	5.22
1715876212.310952	5.27
1715876212.3619049	5.34
1715876212.412957	5.34
1715876212.463948	5.39
1715876212.5149398	5.44
1715876212.565936	5.46
1715876212.6169028	5.51
1715876212.667912	5.6
1715876212.7190132	5.63
1715876212.7699242	5.68
1715876212.8209128	5.72
1715876212.8719108	5.77
1715876212.922915	5.8
1715876212.973941	5.82
1715876213.024974	5.82
1715876213.075958	5.84
1715876213.1269639	5.8
1715876213.177877	5.8
1715876213.229887	5.8
1715876213.279894	5.8
1715876213.330955	5.8
1715876213.381932	5.8
1715876213.43291	5.8
1715876213.483944	5.77
1715876213.534934	5.77
1715876213.5860019	5.8
1715876213.6369689	5.77
1715876213.687975	5.75
1715876213.738892	5.77
1715876213.789941	5.75
1715876213.8409548	5.75
1715876213.891961	5.75
1715876213.942949	5.75
1715876213.993932	5.75
1715876214.044909	5.75
1715876214.09592	5.72
1715876214.146911	5.7
1715876214.19795	5.72
1715876214.248906	5.72
1715876214.2998881	5.72
1715876214.3509262	5.72
1715876214.401898	5.7
1715876214.4529128	5.7
1715876214.503928	5.7
1715876214.554888	5.72
1715876214.60588	5.7
1715876214.6569128	5.7
1715876214.707936	5.68
1715876214.7589068	5.7
1715876214.809904	5.7
1715876214.860938	5.7
1715876214.912014	5.7
1715876214.9629068	5.7
1715876215.0139258	5.68
1715876215.064874	5.68
1715876215.1158779	5.65
1715876215.166868	5.68
1715876215.217918	5.68
1715876215.268974	5.68
1715876215.3198771	5.68
1715876215.370856	5.68
1715876215.4219022	5.68
1715876215.472907	5.65
1715876215.5238988	5.65
1715876215.574945	5.65
1715876215.625872	5.68
1715876215.676927	5.68
1715876215.7279098	5.65
1715876215.7788641	5.65
1715876215.831095	5.65
1715876215.8996859	5.65
1715876215.931856	5.65
1715876215.98288	5.65
1715876216.034785	5.65
1715876216.084906	5.65
1715876216.1359	5.65
1715876216.186901	5.65
1715876216.237876	5.65
1715876216.288893	5.65
1715876216.339916	5.63
1715876216.390901	5.65
1715876216.441916	5.65
1715876216.492928	5.65
1715876216.543947	5.63
1715876216.594881	5.63
1715876216.6458828	5.63
1715876216.6968489	5.63
1715876216.747936	5.63
1715876216.7989178	5.65
1715876216.8498938	5.63
1715876216.900862	5.6
1715876216.9518762	5.6
1715876217.0028741	5.63
1715876217.053887	5.63
1715876217.104949	5.63
1715876217.156096	5.6
1715876217.2068841	5.63
1715876217.257967	5.6
1715876217.308874	5.6
1715876217.359905	5.6
1715876217.410922	5.63
1715876217.461974	5.6
1715876217.5130591	5.6
1715876217.564237	5.6
1715876217.6154501	5.6
1715876217.66589	5.6
1715876217.716892	5.58
1715876217.767991	5.58
1715876217.818905	5.6
1715876217.8699782	5.58
1715876217.9222348	5.6
1715876217.971968	5.6
1715876218.025307	5.6
1715876218.073907	5.58
