time	force
1715876150.449715	0.0
1715876150.4502761	0.0
1715876150.450992	0.02
1715876150.451505	0.0
1715876150.451991	-0.02
1715876150.4524522	0.02
1715876150.476934	0.02
1715876150.527654	0.0
1715876150.578666	0.02
1715876150.6297522	0.05
1715876150.68084	0.02
1715876150.7318149	0.02
1715876150.782948	0.05
1715876150.833975	0.0
1715876150.885076	0.02
1715876150.935871	0.02
1715876150.987044	0.02
1715876151.037833	0.0
1715876151.088675	0.0
1715876151.139903	0.02
1715876151.190839	0.02
1715876151.241931	0.0
1715876151.2929611	0.02
1715876151.344063	0.02
1715876151.394712	0.02
1715876151.450376	0.02
1715876151.4974778	0.02
1715876151.5487611	0.02
1715876151.598954	0.02
1715876151.649931	0.05
1715876151.700928	0.02
1715876151.751615	0.0
1715876151.802588	0.02
1715876151.8536131	0.02
1715876151.904642	0.02
1715876151.955616	0.02
1715876152.0066319	0.17
1715876152.057593	0.29
1715876152.108632	0.38
1715876152.1596081	0.53
1715876152.2106	0.67
1715876152.261624	0.81
1715876152.312572	0.93
1715876152.36363	1.05
1715876152.4146519	1.2
1715876152.465599	1.34
1715876152.516588	1.44
1715876152.567615	1.58
1715876152.6186938	1.68
1715876152.669625	1.77
1715876152.720577	1.89
1715876152.771571	2.01
1715876152.8226051	2.16
1715876152.873645	2.23
1715876152.924646	2.35
1715876152.9756129	2.44
1715876153.026595	2.56
1715876153.077617	2.66
1715876153.12858	2.75
1715876153.179598	2.87
1715876153.230651	2.95
1715876153.281614	3.04
1715876153.332601	3.16
1715876153.38366	3.26
1715876153.4346108	3.35
1715876153.485617	3.47
1715876153.536615	3.54
1715876153.587561	3.64
1715876153.638634	3.74
1715876153.689606	3.83
1715876153.740633	3.9
1715876153.7916548	3.98
1715876153.842575	4.02
1715876153.8936	4.1
1715876153.944598	4.17
1715876153.995643	4.22
1715876154.046608	4.29
1715876154.097572	4.38
1715876154.1486	4.43
1715876154.199643	4.5
1715876154.2506392	4.57
1715876154.301648	4.6
1715876154.353485	4.65
1715876154.40357	4.69
1715876154.454596	4.77
1715876154.50558	4.81
1715876154.556621	4.91
1715876154.607596	4.96
1715876154.658578	5.03
1715876154.709607	5.08
1715876154.760641	5.13
1715876154.811583	5.2
1715876154.8626518	5.24
1715876154.9135711	5.27
1715876154.964587	5.34
1715876155.015574	5.39
1715876155.066586	5.44
1715876155.117567	5.46
1715876155.168525	5.51
1715876155.219533	5.58
1715876155.270605	5.6
1715876155.3216	5.63
1715876155.3726301	5.68
1715876155.423674	5.72
1715876155.474543	5.7
1715876155.5255969	5.75
1715876155.576631	5.75
1715876155.627535	5.75
1715876155.678551	5.75
1715876155.729513	5.72
1715876155.780662	5.72
1715876155.83157	5.75
1715876155.8826082	5.72
1715876155.933554	5.7
1715876155.984525	5.7
1715876156.035546	5.72
1715876156.086616	5.7
1715876156.137572	5.68
1715876156.188562	5.68
1715876156.2396019	5.68
1715876156.290538	5.65
1715876156.3415658	5.65
1715876156.392619	5.65
1715876156.443617	5.65
1715876156.4946089	5.65
1715876156.545516	5.65
1715876156.5965598	5.65
1715876156.647541	5.65
1715876156.6985369	5.65
1715876156.749579	5.65
1715876156.8005068	5.63
1715876156.8515358	5.63
1715876156.902556	5.6
1715876156.9536068	5.63
1715876157.0046442	5.63
1715876157.055583	5.63
1715876157.106545	5.58
1715876157.157588	5.58
1715876157.209481	5.58
1715876157.2595751	5.6
1715876157.3105369	5.6
1715876157.361546	5.58
1715876157.412597	5.56
1715876157.46354	5.58
1715876157.514551	5.58
1715876157.565691	5.56
1715876157.616503	5.56
1715876157.667549	5.58
1715876157.718521	5.56
1715876157.7695591	5.56
1715876157.82058	5.56
1715876157.8715909	5.56
1715876157.922508	5.53
1715876157.9735339	5.56
1715876158.024607	5.56
1715876158.075619	5.56
1715876158.126532	5.56
1715876158.177512	5.56
1715876158.2285702	5.56
1715876158.279543	5.53
1715876158.33055	5.53
1715876158.3815832	5.56
1715876158.4324741	5.51
