time	force
1715876512.317872	0.02
1715876512.319139	0.02
1715876512.3198779	0.02
1715876512.320239	0.0
1715876512.320553	0.0
1715876512.3208551	0.02
1715876512.321125	0.02
1715876512.321399	0.02
1715876512.321694	0.0
1715876512.321988	0.02
1715876512.3222458	0.02
1715876512.322499	0.0
1715876512.322749	0.02
1715876512.322999	0.0
1715876512.3232489	0.0
1715876512.323495	0.0
1715876512.323741	0.02
1715876512.32399	0.0
1715876512.324237	0.0
1715876512.324471	0.0
1715876512.324816	0.02
1715876512.325081	0.0
1715876512.325332	0.02
1715876512.325571	0.0
1715876512.325805	0.0
1715876512.32604	0.02
1715876512.326278	0.0
1715876512.326518	0.02
1715876512.3267462	0.02
1715876512.326967	0.05
1715876512.356627	0.05
1715876512.4078789	0.02
1715876512.458689	0.02
1715876512.509693	0.02
1715876512.560757	0.02
1715876512.6120162	0.02
1715876512.6636941	0.02
1715876512.7139049	0.05
1715876512.764891	0.0
1715876512.815985	0.0
1715876512.866966	0.02
1715876512.9180338	0.0
1715876512.9688792	0.02
1715876513.019647	0.0
1715876513.0707042	0.02
1715876513.121731	0.02
1715876513.172865	0.02
1715876513.2238238	0.0
1715876513.275071	0.02
1715876513.325856	0.05
1715876513.382164	0.0
1715876513.4279401	0.0
1715876513.478955	0.0
1715876513.5300622	0.02
1715876513.5809228	0.0
1715876513.6319842	0.02
1715876513.6826088	0.0
1715876513.733664	0.0
1715876513.7846029	0.02
1715876513.835605	0.02
1715876513.886631	0.0
1715876513.937612	0.05
1715876513.988627	0.02
1715876514.039579	0.02
1715876514.090594	0.0
1715876514.141655	0.0
1715876514.1926432	0.02
1715876514.243575	0.0
1715876514.294605	0.05
1715876514.345686	0.02
1715876514.3965912	0.02
1715876514.447586	0.02
1715876514.498614	0.05
1715876514.5496151	0.02
1715876514.6006038	0.0
1715876514.651836	0.0
1715876514.702605	0.02
1715876514.753587	0.02
1715876514.804665	0.02
1715876514.855582	0.02
1715876514.9065568	0.02
1715876514.9576051	0.02
1715876515.008608	0.02
1715876515.059646	0.02
1715876515.110604	0.0
1715876515.1616	0.05
1715876515.212571	0.0
1715876515.263597	0.0
1715876515.314613	0.02
1715876515.365618	0.0
1715876515.416527	0.02
1715876515.468509	0.07
1715876515.5186062	0.22
1715876515.569658	0.38
1715876515.6206	0.55
1715876515.671583	0.74
1715876515.722589	0.93
1715876515.7736242	1.1
1715876515.824606	1.27
1715876515.8756218	1.44
1715876515.926526	1.58
1715876515.977586	1.75
1715876516.0286028	1.87
1715876516.0796108	2.01
1715876516.1305962	2.16
1715876516.181569	2.28
1715876516.232584	2.39
1715876516.283585	2.51
1715876516.334614	2.61
1715876516.3856168	2.73
1715876516.436597	2.85
1715876516.487545	2.95
1715876516.538543	3.07
1715876516.5896242	3.16
1715876516.640691	3.3
1715876516.69161	3.38
1715876516.74259	3.47
1715876516.793544	3.59
1715876516.8446	3.69
1715876516.895565	3.78
1715876516.946623	3.9
1715876516.997557	3.98
1715876517.0485408	4.05
1715876517.0996249	4.12
1715876517.150601	4.22
1715876517.201599	4.26
1715876517.252612	4.36
1715876517.303554	4.41
1715876517.354553	4.5
1715876517.405558	4.57
1715876517.456609	4.65
1715876517.507607	4.72
1715876517.5585542	4.79
1715876517.609549	4.84
1715876517.660557	4.93
1715876517.711615	5.01
1715876517.762605	5.05
1715876517.81356	5.15
1715876517.8645382	5.2
1715876517.915607	5.27
1715876517.96652	5.32
1715876518.017587	5.36
1715876518.068584	5.44
1715876518.119522	5.46
1715876518.170562	5.56
1715876518.2215621	5.58
1715876518.273419	5.65
1715876518.323576	5.72
1715876518.374552	5.75
1715876518.425573	5.75
1715876518.4765718	5.77
1715876518.527562	5.8
1715876518.578621	5.77
1715876518.629531	5.75
1715876518.6805818	5.75
1715876518.731631	5.75
1715876518.782549	5.75
1715876518.8335922	5.75
1715876518.884581	5.72
1715876518.9355378	5.75
1715876518.9865768	5.75
1715876519.037558	5.75
1715876519.088608	5.72
1715876519.139574	5.72
1715876519.190652	5.75
1715876519.241559	5.7
1715876519.292581	5.7
1715876519.3435352	5.72
1715876519.3945842	5.72
1715876519.445524	5.7
1715876519.4965172	5.7
1715876519.547541	5.7
1715876519.598575	5.72
1715876519.6496232	5.7
1715876519.7005608	5.7
1715876519.7515159	5.7
1715876519.802588	5.68
1715876519.85358	5.7
