time	present_current	position_shift
1715876289.186997	23.52	-0.08791208267211914
1715876289.218903	23.52	-0.08791208267211914
1715876289.251035	20.16	-0.08791208267211914
1715876289.28287	23.52	0.0
1715876289.314867	20.16	-0.08791208267211914
1715876289.3468668	20.16	-0.08791208267211914
1715876289.378916	20.16	-0.08791208267211914
1715876289.4110332	23.52	-0.08791208267211914
1715876289.443071	23.52	-0.08791208267211914
1715876289.474901	23.52	-0.08791208267211914
1715876289.506953	23.52	0.0
1715876289.538974	23.52	-0.08791208267211914
1715876289.571242	20.16	-0.08791208267211914
1715876289.602842	20.16	-0.08791208267211914
1715876289.634864	20.16	0.0
1715876289.666975	20.16	-0.08791208267211914
1715876289.698883	20.16	0.0
1715876289.730965	23.52	-0.08791208267211914
1715876289.763585	20.16	-0.08791208267211914
1715876289.794944	20.16	-0.08791208267211914
1715876289.826859	23.52	-0.08791208267211914
1715876289.858965	23.52	-0.08791208267211914
1715876289.890882	20.16	0.0
1715876289.9229171	20.16	-0.08791208267211914
1715876289.955318	20.16	-0.08791208267211914
1715876289.98865	20.16	0.0
1715876290.018831	20.16	-0.08791208267211914
1715876290.050986	20.16	-0.08791208267211914
1715876290.0828621	20.16	0.0
1715876290.1166	20.16	0.0
1715876290.1469288	20.16	-0.08791208267211914
1715876290.178833	20.16	-0.08791208267211914
1715876290.211071	23.52	-0.08791208267211914
1715876290.2430148	23.52	-0.08791208267211914
1715876290.274841	23.52	-0.08791208267211914
1715876290.308482	23.52	-0.08791208267211914
1715876290.338851	23.52	-0.08791208267211914
1715876290.370945	20.16	-0.08791208267211914
1715876290.402872	23.52	-0.08791208267211914
1715876290.4349298	20.16	-0.08791208267211914
1715876290.466802	20.16	-0.08791208267211914
1715876290.4988348	23.52	-0.08791208267211914
1715876290.530823	20.16	-0.08791208267211914
1715876290.563639	20.16	-0.08791208267211914
1715876290.596656	23.52	0.0
1715876290.626786	20.16	0.0
1715876290.658737	20.16	0.0
1715876290.690779	20.16	0.17582416534423828
1715876290.722819	13.44	0.5274724960327148
1715876290.7549481	20.16	1.5824175477027893
1715876290.788077	23.52	3.0769230723381042
1715876290.820147	23.52	4.483516454696655
1715876290.8508139	30.24	6.329670310020447
1715876290.8827672	23.52	8.175824165344238
1715876290.9148219	20.16	10.02197802066803
1715876290.947531	16.8	11.868131816387177
1715876290.979014	26.88	13.714285731315613
1715876291.010844	16.8	15.56043952703476
1715876291.042866	26.88	17.318681299686432
1715876291.074773	26.88	18.90109884738922
1715876291.106827	20.16	20.4835165143013
1715876291.1391392	20.16	22.06593406200409
1715876291.170783	20.16	23.648351669311523
1715876291.202759	23.52	25.230769217014313
1715876291.2347982	16.8	26.813186824321747
1715876291.266751	26.88	28.395604372024536
1715876291.2987468	23.52	29.89010989665985
1715876291.3308249	23.52	31.47252744436264
1715876291.362761	23.52	32.96703290939331
1715876291.394787	20.16	34.54945057630539
1715876291.426837	20.16	35.956044018268585
1715876291.458802	23.52	37.362637400627136
1715876291.490701	20.16	38.76923078298569
1715876291.522974	23.52	40.087912023067474
1715876291.5547478	23.52	41.40659338235855
1715876291.5869231	20.16	42.8131867647171
1715876291.6188328	20.16	44.04395604133606
1715876291.6508281	20.16	45.45054942369461
1715876291.682763	23.52	46.68131864070892
1715876291.714755	23.52	47.91208791732788
1715876291.746776	20.16	49.23076921701431
1715876291.7801669	20.16	50.54945057630539
1715876291.812194	23.52	51.86813187599182
1715876291.842806	23.52	53.098901093006134
1715876291.874766	20.16	54.24175828695297
1715876291.906723	20.16	55.47252744436264
1715876291.939391	20.16	56.79120874404907
1715876291.970721	20.16	58.02197802066803
1715876292.002793	23.52	59.25274723768234
1715876292.034747	23.52	60.571428537368774
1715876292.066768	23.52	61.71428573131561
1715876292.098665	16.8	62.945054948329926
1715876292.1306849	23.52	64.17582422494888
1715876292.1627111	23.52	65.23076921701431
1715876292.194758	23.52	66.46153843402863
1715876292.226751	23.52	67.60439562797546
1715876292.258786	23.52	68.74725276231766
1715876292.2907362	20.16	69.97802197933197
1715876292.322638	23.52	71.20879125595093
1715876292.3546398	23.52	72.35164833068848
1715876292.386806	23.52	73.49450546503067
1715876292.4187672	23.52	74.72527474164963
1715876292.4508271	20.16	75.7802197933197
1715876292.48269	20.16	76.83516484498978
1715876292.514687	23.52	77.8901098370552
1715876292.546664	23.52	78.8571428656578
1715876292.5786629	20.16	79.82417583465576
1715876292.610761	20.16	80.79120874404907
1715876292.642626	20.16	81.75824177265167
1715876292.674732	23.52	82.63736265897751
1715876292.7067351	23.52	83.60439556837082
1715876292.7386932	23.52	84.57142853736877
1715876292.770696	23.52	85.45054948329926
1715876292.802698	20.16	86.41758239269257
1715876292.834744	23.52	87.20879119634628
1715876292.866741	20.16	88.17582422494888
1715876292.898674	20.16	89.05494505167007
1715876292.9307039	16.8	90.02197802066803
1715876292.96271	20.16	90.90109890699387
1715876292.9946501	20.16	91.69230765104294
1715876293.0278678	23.52	92.65934067964554
1715876293.0587342	20.16	93.45054942369461
1715876293.090654	20.16	94.32967031002045
1715876293.122606	23.52	95.20879125595093
1715876293.154618	23.52	96.08791208267212
1715876293.186582	20.16	96.96703296899796
1715876293.2186081	23.52	97.75824171304703
1715876293.250705	23.52	98.63736259937286
1715876293.282673	20.16	99.51648354530334
1715876293.3146539	23.52	100.30769228935242
1715876293.346594	23.52	101.18681317567825
1715876293.378583	20.16	101.97802191972733
1715876293.410589	23.52	102.76923078298569
1715876293.4426339	20.16	103.64835166931152
1715876293.474627	23.52	104.4395604133606
1715876293.506727	23.52	105.31868129968643
1715876293.538649	23.52	106.1098900437355
1715876293.570595	20.16	106.98901098966599
1715876293.602549	23.52	107.7802197933197
1715876293.634614	23.52	108.57142853736877
1715876293.666702	23.52	109.36263740062714
1715876293.698721	23.52	110.24175822734833
1715876293.7321038	20.16	111.03296703100204
1715876293.7626162	23.52	111.82417577505112
1715876293.794563	20.16	112.61538457870483
1715876293.826564	20.16	113.4065934419632
1715876293.85861	23.52	114.19780218601227
1715876293.890777	20.16	114.90109890699387
1715876293.922663	20.16	115.69230765104294
1715876293.9546812	23.52	116.4835165143013
1715876293.986608	20.16	117.18681317567825
1715876294.0185752	23.52	117.97802197933197
1715876294.05054	20.16	118.76923072338104
1715876294.082599	23.52	119.38461542129517
1715876294.1146219	23.52	119.91208791732788
1715876294.146692	23.52	120.08791208267212
1715876294.178609	20.16	120.08791208267212
1715876294.2105558	16.8	120.08791208267212
1715876294.2425659	23.52	120.08791208267212
1715876294.274605	20.16	120.08791208267212
1715876294.3067331	20.16	120.08791208267212
1715876294.3386502	23.52	120.08791208267212
1715876294.370589	20.16	120.08791208267212
1715876294.402587	20.16	120.08791208267212
1715876294.4345741	20.16	120.08791208267212
1715876294.4665432	20.16	120.08791208267212
1715876294.4987001	20.16	120.08791208267212
1715876294.530747	20.16	120.08791208267212
1715876294.56261	23.52	120.08791208267212
1715876294.594607	20.16	120.08791208267212
1715876294.62655	20.16	120.08791208267212
1715876294.658549	23.52	120.08791208267212
1715876294.690639	23.52	120.08791208267212
1715876294.722728	23.52	120.08791208267212
1715876294.75458	20.16	120.08791208267212
1715876294.78656	23.52	120.08791208267212
1715876294.818589	20.16	120.08791208267212
1715876294.850477	23.52	120.08791208267212
1715876294.88259	23.52	120.08791208267212
1715876294.914651	23.52	120.08791208267212
1715876294.946555	20.16	120.08791208267212
1715876294.978459	23.52	120.08791208267212
1715876295.010588	23.52	120.08791208267212
1715876295.0425978	20.16	120.08791208267212
1715876295.0745249	23.52	120.08791208267212
1715876295.106504	20.16	120.08791208267212
1715876295.139137	23.52	120.08791208267212
1715876295.170727	20.16	120.08791208267212
1715876295.202605	23.52	120.08791208267212
1715876295.2345989	23.52	120.08791208267212
1715876295.2665448	23.52	120.08791208267212
1715876295.2985752	20.16	120.08791208267212
1715876295.330622	23.52	120.08791208267212
1715876295.362585	23.52	120.08791208267212
1715876295.3946052	23.52	120.08791208267212
1715876295.42661	16.8	120.08791208267212
1715876295.458501	23.52	120.08791208267212
1715876295.49051	23.52	120.08791208267212
1715876295.522666	20.16	120.08791208267212
1715876295.554634	20.16	120.08791208267212
1715876295.586564	23.52	120.08791208267212
1715876295.618626	23.52	120.08791208267212
1715876295.65062	20.16	120.08791208267212
1715876295.6824892	20.16	120.08791208267212
