time	force
1715876327.5140438	0.02
1715876327.564628	0.02
1715876327.615663	0.02
1715876327.6668422	0.05
1715876327.7177012	0.0
1715876327.769098	0.05
1715876327.8199239	0.02
1715876327.871008	0.02
1715876327.9220428	0.05
1715876327.973095	0.02
1715876328.023922	0.05
1715876328.074709	0.02
1715876328.126019	0.05
1715876328.176853	0.05
1715876328.2280781	0.02
1715876328.2789829	0.0
1715876328.3299441	0.02
1715876328.380691	0.02
1715876328.436804	0.02
1715876328.491492	0.02
1715876328.5339	0.02
1715876328.584979	0.02
1715876328.635747	0.02
1715876328.6866088	0.02
1715876328.7376058	0.02
1715876328.788637	0.02
1715876328.839641	0.05
1715876328.8906891	0.05
1715876328.941598	0.02
1715876328.9925828	0.02
1715876329.043574	0.02
1715876329.09465	0.02
1715876329.145654	0.05
1715876329.196592	0.0
1715876329.247575	0.02
1715876329.298594	0.02
1715876329.349653	0.05
1715876329.40065	0.0
1715876329.4515998	0.02
1715876329.50263	0.02
1715876329.5536551	0.02
1715876329.604649	0.02
1715876329.6556318	0.02
1715876329.706651	0.02
1715876329.757598	0.02
1715876329.808637	0.02
1715876329.859624	0.0
1715876329.910642	0.05
1715876329.961626	0.05
1715876330.0125802	0.02
1715876330.063585	0.0
1715876330.114602	0.02
1715876330.1656268	0.02
1715876330.2166321	0.0
1715876330.267606	0.02
1715876330.3195672	0.02
1715876330.36962	0.02
1715876330.420675	0.0
1715876330.471658	0.1
1715876330.522632	0.29
1715876330.573575	0.46
1715876330.624633	0.6
1715876330.675622	0.74
1715876330.726597	0.91
1715876330.777604	1.03
1715876330.828557	1.22
1715876330.879616	1.34
1715876330.9306219	1.48
1715876330.981619	1.63
1715876331.032633	1.77
1715876331.083657	1.89
1715876331.134576	2.01
1715876331.1856	2.13
1715876331.236653	2.25
1715876331.287623	2.37
1715876331.338607	2.51
1715876331.389557	2.59
1715876331.44061	2.68
1715876331.4916558	2.78
1715876331.542748	2.9
1715876331.593605	3.02
1715876331.644542	3.11
1715876331.6956239	3.23
1715876331.746617	3.33
1715876331.797611	3.42
1715876331.8486888	3.52
1715876331.899589	3.64
1715876331.950562	3.74
1715876332.001584	3.81
1715876332.0525792	3.9
1715876332.103604	4.02
1715876332.154655	4.12
1715876332.205562	4.19
1715876332.2565818	4.26
1715876332.307625	4.31
1715876332.35855	4.38
1715876332.409642	4.48
1715876332.460608	4.5
1715876332.511591	4.57
1715876332.562547	4.65
1715876332.613594	4.74
1715876332.664596	4.81
1715876332.715654	4.86
1715876332.766572	4.93
1715876332.817572	5.01
1715876332.8685682	5.08
1715876332.919659	5.13
1715876332.970644	5.2
1715876333.021586	5.27
1715876333.072581	5.32
1715876333.124495	5.39
1715876333.174635	5.44
1715876333.225618	5.53
1715876333.276534	5.56
1715876333.327592	5.65
1715876333.3795142	5.68
1715876333.42958	5.72
1715876333.4806411	5.75
1715876333.5315971	5.75
1715876333.582592	5.75
1715876333.633606	5.72
1715876333.684618	5.72
1715876333.735577	5.75
1715876333.786593	5.72
1715876333.8375611	5.72
1715876333.888596	5.72
1715876333.939605	5.72
1715876333.990585	5.72
1715876334.041541	5.7
1715876334.092535	5.7
1715876334.1435661	5.7
1715876334.1945758	5.7
1715876334.245586	5.7
1715876334.2965739	5.7
1715876334.3476238	5.7
1715876334.3986702	5.68
1715876334.449546	5.68
1715876334.5005188	5.68
1715876334.55163	5.68
1715876334.6026042	5.68
1715876334.653533	5.68
1715876334.704582	5.68
1715876334.755601	5.65
1715876334.806565	5.68
1715876334.857631	5.65
1715876334.908549	5.65
1715876334.9596028	5.65
1715876335.010646	5.68
1715876335.061614	5.65
1715876335.1126	5.65
1715876335.1636212	5.65
1715876335.2145631	5.65
1715876335.265632	5.65
1715876335.316593	5.65
1715876335.367579	5.63
1715876335.418593	5.65
1715876335.4695392	5.63
1715876335.5205219	5.63
1715876335.57155	5.63
1715876335.62259	5.65
1715876335.67358	5.65
1715876335.724523	5.63
1715876335.77552	5.63
1715876335.826571	5.63
1715876335.8775702	5.63
1715876335.929441	5.63
1715876335.979619	5.6
1715876336.0306098	5.63
1715876336.081604	5.63
1715876336.1326249	5.63
1715876336.183573	5.63
1715876336.234575	5.6
1715876336.285546	5.6
1715876336.336598	5.63
1715876336.3876128	5.58
1715876336.438563	5.6
1715876336.489567	5.6
1715876336.540502	5.58
1715876336.59152	5.6
1715876336.64259	5.6
1715876336.6935868	5.6
1715876336.7445571	5.63
1715876336.795634	5.6
1715876336.8465438	5.58
1715876336.8975449	5.6
1715876336.948556	5.58
1715876336.999567	5.6
1715876337.050556	5.58
1715876337.101502	5.6
1715876337.152535	5.6
1715876337.2035708	5.58
1715876337.254561	5.6
1715876337.305519	5.56
1715876337.356589	5.6
1715876337.407479	5.6
1715876337.4585228	5.58
1715876337.50955	5.58
1715876337.560543	5.6
1715876337.611542	5.58
1715876337.662616	5.58
1715876337.7135339	5.58
1715876337.764553	5.6
1715876337.81552	5.58
1715876337.866524	5.56
1715876337.917529	5.58
1715876337.9685388	5.6
1715876338.0195389	5.56
1715876338.070533	5.58
1715876338.1215749	5.58
1715876338.17247	5.56
1715876338.2235131	5.58
1715876338.274509	5.58
1715876338.325566	5.56
1715876338.376574	5.58
1715876338.427548	5.58
1715876338.4785202	5.56
1715876338.5295832	5.56
1715876338.580543	5.56
1715876338.6315541	5.58
1715876338.6825862	5.56
1715876338.733482	5.58
1715876338.78546	5.56
1715876338.835596	5.56
1715876338.886733	5.56
1715876338.937579	5.53
1715876338.988566	5.56
1715876339.039886	5.58
1715876339.090621	5.58
1715876339.14167	5.56
1715876339.192618	5.53
1715876339.24354	5.56
1715876339.294666	5.56
1715876339.345842	5.53
1715876339.3968298	5.56
1715876339.447532	5.53
1715876339.498492	5.58
1715876339.551708	5.56
1715876339.600596	5.56
1715876339.6516669	5.53
1715876339.702548	5.56
1715876339.753559	5.56
1715876339.8045561	5.56
1715876339.855558	5.56
1715876339.9066958	5.53
1715876339.957699	5.53
1715876340.008595	5.53
1715876340.059555	5.56
1715876340.110506	5.53
1715876340.1616168	5.53
1715876340.212645	5.56
1715876340.263833	5.53
1715876340.314738	5.53
1715876340.365879	5.53
1715876340.417206	5.56
1715876340.46825	5.53
1715876340.5189068	5.53
1715876340.570048	5.53
1715876340.622417	5.53
1715876340.671776	5.53
1715876340.72258	5.56
