time	present_current	position_shift
1715876468.0898502	20.16	0.08791208267211914
1715876468.121768	20.16	0.08791208267211914
1715876468.153785	23.52	0.35164833068847656
1715876468.1857831	20.16	0.9670329093933105
1715876468.217778	20.16	1.9340659379959106
1715876468.249741	23.52	3.2527472376823425
1715876468.281836	23.52	4.659340679645538
1715876468.3137531	20.16	6.065934062004089
1715876468.345966	20.16	7.5604395270347595
1715876468.377766	20.16	9.054945051670074
1715876468.409958	23.52	10.461538434028625
1715876468.441754	26.88	12.04395604133606
1715876468.474498	23.52	13.45054942369461
1715876468.5061262	23.52	14.857142865657806
1715876468.5378392	20.16	16.351648330688477
1715876468.569837	23.52	17.846153795719147
1715876468.6017401	23.52	19.252747237682343
1715876468.633854	23.52	20.747252702713013
1715876468.6657531	26.88	22.241758227348328
1715876468.697675	23.52	23.64835160970688
1715876468.7301178	20.16	25.05494499206543
1715876468.761716	16.8	26.549450516700745
1715876468.793796	23.52	27.956043899059296
1715876468.8260422	23.52	29.36263734102249
1715876468.858046	20.16	30.769230723381042
1715876468.889733	20.16	32.17582410573959
1715876468.921778	26.88	33.49450546503067
1715876468.9537358	20.16	34.98901093006134
1715876468.9857762	20.16	36.395604372024536
1715876469.0178208	20.16	37.80219775438309
1715876469.049939	23.52	39.0329669713974
1715876469.081774	20.16	40.439560413360596
1715876469.113643	26.88	41.75824171304703
1715876469.145698	20.16	43.16483515501022
1715876469.1777542	20.16	44.483516454696655
1715876469.209766	16.8	45.890109837055206
1715876469.241747	16.8	47.20879119634628
1715876469.2738	16.8	48.527472496032715
1715876469.305755	20.16	49.75824177265167
1715876469.337759	20.16	50.989010989665985
1715876469.3696241	20.16	52.30769234895706
1715876469.401684	23.52	53.626373648643494
1715876469.434113	23.52	54.857142865657806
1715876469.4658072	20.16	56.263736307621
1715876469.497789	20.16	57.58241754770279
1715876469.5297961	23.52	58.72527468204498
1715876469.56169	20.16	60.04395604133606
1715876469.593684	20.16	61.18681317567825
1715876469.6256819	23.52	62.505494475364685
1715876469.657651	23.52	63.73626375198364
1715876469.689732	20.16	64.96703296899796
1715876469.721704	23.52	66.19780224561691
1715876469.753689	20.16	67.34065932035446
1715876469.78571	16.8	68.57142853736877
1715876469.817914	20.16	69.71428567171097
1715876469.8498628	23.52	70.8571428656578
1715876469.881647	20.16	72.08791208267212
1715876469.913721	23.52	73.14285719394684
1715876469.9456692	20.16	74.19780218601227
1715876469.977639	23.52	75.16483515501022
1715876470.009692	23.52	76.13186812400818
1715876470.041749	23.52	77.18681311607361
1715876470.073738	26.88	78.06593406200409
1715876470.105817	20.16	79.03296703100204
1715876470.137635	23.52	79.99999994039536
1715876470.169621	23.52	80.96703296899796
1715876470.2016	20.16	81.84615385532379
1715876470.233665	20.16	82.8131867647171
1715876470.265703	23.52	83.78021973371506
1715876470.297726	20.16	84.74725276231766
1715876470.329654	20.16	85.62637358903885
1715876470.361613	20.16	86.5934065580368
1715876470.393548	23.52	87.47252750396729
1715876470.4255612	23.52	88.35164833068848
1715876470.4575639	20.16	89.23076921701431
1715876470.489634	23.52	90.19780218601227
1715876470.521601	20.16	91.07692301273346
1715876470.553673	23.52	92.04395604133606
1715876470.5856571	20.16	92.9230769276619
1715876470.617548	20.16	93.80219775438309
1715876470.649565	23.52	94.68131870031357
1715876470.681626	23.52	95.64835166931152
1715876470.7136152	20.16	96.52747249603271
1715876470.745523	23.52	97.31868129968643
1715876470.777693	23.52	98.19780212640762
1715876470.80953	23.52	98.98901098966599
1715876470.8415842	23.52	99.86813187599182
1715876470.8737018	23.52	100.74725270271301
1715876470.905548	20.16	101.53846156597137
1715876470.9377248	23.52	102.41758239269257
1715876470.969748	20.16	103.20879119634628
1715876471.001512	23.52	104.08791214227676
1715876471.033598	20.16	104.87912088632584
1715876471.0657852	20.16	105.67032968997955
1715876471.097873	23.52	106.54945051670074
1715876471.129667	20.16	107.34065932035446
1715876471.16168	20.16	108.04395598173141
1715876471.193687	20.16	108.83516484498978
1715876471.2255812	20.16	109.62637358903885
1715876471.257548	16.8	110.41758239269257
1715876471.289707	23.52	111.20879125595093
1715876471.3216472	23.52	112.0
1715876471.353631	16.8	112.7032967209816
1715876471.385569	23.52	113.40659338235855
1715876471.417556	23.52	113.93406593799591
1715876471.449478	23.52	114.3736263513565
1715876471.481576	23.52	114.3736263513565
1715876471.513574	23.52	114.3736263513565
1715876471.5456629	20.16	114.3736263513565
1715876471.577612	20.16	114.3736263513565
1715876471.6095161	23.52	114.3736263513565
1715876471.641546	23.52	114.3736263513565
1715876471.673522	20.16	114.3736263513565
1715876471.705634	23.52	114.3736263513565
1715876471.7376242	20.16	114.3736263513565
1715876471.7695239	23.52	114.3736263513565
1715876471.8016372	23.52	114.3736263513565
