time	force
1715876114.4170308	0.05
1715876114.468182	0.05
1715876114.519134	0.0
1715876114.5700748	0.02
1715876114.6212711	0.05
1715876114.672375	0.02
1715876114.723408	0.02
1715876114.7744489	0.02
1715876114.8254569	0.02
1715876114.8766038	0.02
1715876114.927098	0.02
1715876114.978312	0.02
1715876115.029205	0.02
1715876115.080279	0.05
1715876115.1313658	0.05
1715876115.182374	0.02
1715876115.234081	0.02
1715876115.284087	0.02
1715876115.3375869	0.05
1715876115.387618	0.02
1715876115.439067	0.05
1715876115.4885702	0.02
1715876115.539243	0.02
1715876115.5900412	0.02
1715876115.6410089	0.05
1715876115.6919591	0.0
1715876115.7430232	0.02
1715876115.794053	0.02
1715876115.845011	0.02
1715876115.896071	0.0
1715876115.9469728	0.0
1715876115.998035	0.02
1715876116.048983	0.0
1715876116.1000519	0.02
1715876116.150976	0.02
1715876116.201997	0.02
1715876116.253058	0.05
1715876116.30402	0.02
1715876116.3550038	0.05
1715876116.406024	0.05
1715876116.456979	0.02
1715876116.508023	0.02
1715876116.558964	0.05
1715876116.61006	0.05
1715876116.661055	0.02
1715876116.7119858	0.02
1715876116.762955	0.02
1715876116.8140411	0.05
1715876116.865023	0.02
1715876116.916037	0.05
1715876116.967019	0.02
1715876117.017979	0.02
1715876117.0690181	0.05
1715876117.1200068	0.02
1715876117.171019	0.02
1715876117.222004	0.02
1715876117.2729752	0.05
1715876117.3240042	0.02
1715876117.3749561	0.07
1715876117.426054	0.22
1715876117.4771352	0.41
1715876117.528	0.55
1715876117.578989	0.69
1715876117.630027	0.84
1715876117.681018	0.93
1715876117.7320662	1.05
1715876117.78302	1.17
1715876117.833975	1.29
1715876117.885031	1.37
1715876117.9360158	1.48
1715876117.987037	1.53
1715876118.0388942	1.65
1715876118.088958	1.68
1715876118.139946	1.77
1715876118.1909492	1.84
1715876118.2419782	1.94
1715876118.292991	2.04
1715876118.344022	2.13
1715876118.394974	2.2
1715876118.446025	2.3
1715876118.497083	2.39
1715876118.548037	2.47
1715876118.599019	2.56
1715876118.649955	2.63
1715876118.700984	2.73
1715876118.751977	2.8
1715876118.803013	2.92
1715876118.853985	2.97
1715876118.904947	3.07
1715876118.955981	3.14
1715876119.006996	3.23
1715876119.058053	3.33
1715876119.109004	3.4
1715876119.160055	3.45
1715876119.211006	3.54
1715876119.2619689	3.62
1715876119.3129668	3.71
1715876119.364009	3.76
1715876119.414998	3.81
1715876119.465922	3.83
1715876119.5169501	3.9
1715876119.568017	4.0
1715876119.619	4.05
1715876119.669973	4.1
1715876119.720939	4.12
1715876119.7719522	4.17
1715876119.822973	4.22
1715876119.873981	4.24
1715876119.925032	4.31
1715876119.9759831	4.36
1715876120.026955	4.41
1715876120.0779269	4.48
1715876120.1290681	4.5
1715876120.180019	4.55
1715876120.230944	4.62
1715876120.2819278	4.67
1715876120.3329852	4.72
1715876120.383977	4.79
1715876120.435015	4.81
1715876120.485993	4.84
1715876120.5369642	4.89
1715876120.587969	4.91
1715876120.638985	5.01
1715876120.689971	5.05
1715876120.741028	5.08
1715876120.7919528	5.15
1715876120.843848	5.2
1715876120.893947	5.22
1715876120.94499	5.27
1715876120.995979	5.32
1715876121.0469708	5.34
1715876121.097913	5.41
1715876121.1489432	5.44
1715876121.199945	5.46
1715876121.250955	5.48
1715876121.301949	5.53
1715876121.352923	5.53
1715876121.4040031	5.51
1715876121.4549592	5.51
1715876121.505981	5.48
1715876121.556968	5.48
1715876121.6079822	5.46
1715876121.658947	5.46
1715876121.7099571	5.44
1715876121.760952	5.44
1715876121.8119922	5.41
1715876121.862973	5.41
1715876121.913929	5.41
1715876121.96492	5.41
1715876122.015969	5.41
1715876122.066956	5.39
1715876122.118017	5.39
1715876122.168919	5.34
1715876122.219914	5.36
1715876122.2709591	5.36
1715876122.3219562	5.34
1715876122.372938	5.32
1715876122.423948	5.34
1715876122.474942	5.34
1715876122.525982	5.32
1715876122.576939	5.32
1715876122.627939	5.29
1715876122.6789482	5.29
1715876122.729936	5.32
1715876122.780906	5.27
1715876122.8319411	5.29
1715876122.882966	5.29
1715876122.933988	5.29
1715876122.984884	5.27
1715876123.035939	5.27
1715876123.086994	5.27
1715876123.137967	5.27
1715876123.188997	5.27
1715876123.2399921	5.27
