time	force
1715876292.8972569	4.65
1715876292.936053	4.74
1715876292.987045	4.77
1715876293.038048	4.84
1715876293.089029	4.89
1715876293.140029	4.93
1715876293.1910012	5.01
1715876293.242053	5.08
1715876293.293055	5.15
1715876293.344037	5.2
1715876293.394967	5.24
1715876293.446026	5.32
1715876293.497044	5.36
1715876293.548054	5.41
1715876293.599941	5.48
1715876293.650014	5.53
1715876293.701015	5.56
1715876293.752039	5.65
1715876293.803026	5.68
1715876293.854389	5.72
1715876293.90505	5.8
1715876293.955998	5.84
1715876294.00704	5.87
1715876294.058045	5.94
1715876294.1090071	5.94
1715876294.1600409	5.99
1715876294.2109811	5.99
1715876294.262037	5.96
1715876294.313071	5.96
1715876294.364039	5.96
1715876294.415045	5.96
1715876294.4660301	5.96
1715876294.517031	5.94
1715876294.568012	5.94
1715876294.619047	5.94
1715876294.6699982	5.94
1715876294.721015	5.94
1715876294.7719848	5.94
1715876294.8230069	5.92
1715876294.874032	5.92
1715876294.92508	5.92
1715876294.9760199	5.92
1715876295.0269928	5.92
1715876295.077987	5.89
1715876295.1290638	5.89
1715876295.180021	5.92
1715876295.2310662	5.89
1715876295.282018	5.89
1715876295.332953	5.89
1715876295.384022	5.87
1715876295.435054	5.87
1715876295.486439	5.87
1715876295.537056	5.89
1715876295.5879838	5.84
1715876295.639043	5.84
1715876295.690028	5.84
1715876295.7410529	5.84
1715876295.792053	5.84
1715876295.842978	5.84
1715876295.893984	5.87
1715876295.945622	5.84
1715876295.9969778	5.84
1715876296.048264	5.82
1715876296.098062	5.84
1715876296.1490078	5.84
1715876296.199998	5.84
1715876296.251047	5.84
1715876296.3020291	5.84
1715876296.353002	5.84
1715876296.4048698	5.82
1715876296.4549608	5.84
1715876296.5059829	5.82
1715876296.5569742	5.82
1715876296.6080241	5.82
1715876296.6589599	5.8
1715876296.710017	5.8
1715876296.7609851	5.8
1715876296.812002	5.82
1715876296.863061	5.82
1715876296.914041	5.82
1715876296.964961	5.77
1715876297.01599	5.8
1715876297.0670238	5.82
1715876297.117999	5.8
1715876297.168983	5.77
1715876297.219945	5.77
1715876297.271004	5.82
1715876297.322002	5.77
1715876297.372972	5.77
1715876297.424005	5.8
1715876297.4760199	5.8
1715876297.525963	5.77
1715876297.576991	5.77
1715876297.627957	5.77
1715876297.679008	5.77
1715876297.730011	5.77
1715876297.7809558	5.75
1715876297.831968	5.8
1715876297.883004	5.77
1715876297.934033	5.77
1715876297.984941	5.77
1715876298.036026	5.75
1715876298.086995	5.75
1715876298.138041	5.77
1715876298.189059	5.75
1715876298.2399879	5.77
1715876298.2909272	5.75
1715876298.341961	5.75
1715876298.3929532	5.77
1715876298.4440598	5.75
1715876298.495051	5.75
1715876298.546022	5.75
1715876298.596981	5.77
1715876298.647936	5.77
1715876298.698963	5.75
1715876298.750009	5.75
1715876298.801006	5.75
1715876298.851926	5.77
1715876298.902967	5.75
1715876298.953971	5.75
1715876299.005036	5.72
1715876299.0559518	5.72
1715876299.107001	5.75
1715876299.15793	5.72
1715876299.2089841	5.72
1715876299.2609332	5.72
1715876299.3110158	5.75
1715876299.3621042	5.72
1715876299.4132931	5.72
1715876299.464216	5.72
1715876299.515303	5.72
1715876299.566279	5.75
1715876299.617005	5.72
1715876299.6679869	5.75
1715876299.7190888	5.72
1715876299.7702122	5.72
1715876299.8211899	5.7
1715876299.8721979	5.75
1715876299.9251509	5.72
1715876299.9740381	5.75
1715876300.025265	5.72
1715876300.0761092	5.7
1715876300.1270468	5.72
1715876300.17809	5.7
1715876300.2291672	5.7
1715876300.280206	5.72
1715876300.331276	5.7
1715876300.382627	5.7
1715876300.4330251	5.72
1715876300.484011	5.72
1715876300.535118	5.7
1715876300.586037	5.7
1715876300.637006	5.72
1715876300.6880052	5.7
1715876300.740031	5.7
1715876300.789988	5.68
1715876300.842477	5.72
1715876300.8920908	5.7
1715876300.943307	5.7
1715876300.994169	5.7
1715876301.044946	5.7
1715876301.09598	5.7
1715876301.1469738	5.7
1715876301.197928	5.72
1715876301.249006	5.7
1715876301.300121	5.7
1715876301.3511481	5.68
1715876301.401931	5.68
1715876301.453135	5.7
1715876301.504142	5.7
1715876301.555114	5.68
1715876301.606244	5.7
1715876301.657588	5.68
1715876301.708012	5.68
1715876301.759011	5.7
1715876301.809958	5.7
1715876301.860988	5.68
1715876301.9120178	5.7
1715876301.963346	5.7
1715876302.01397	5.68
1715876302.065942	5.68
1715876302.116417	5.7
1715876302.167444	5.68
1715876302.218124	5.68
1715876302.269266	5.65
1715876302.32034	5.68
1715876302.374003	5.68
1715876302.422166	5.68
1715876302.473944	5.68
1715876302.5240479	5.65
1715876302.5754209	5.68
1715876302.6263192	5.65
1715876302.6773918	5.68
1715876302.728138	5.65
1715876302.7796988	5.68
1715876302.831674	5.68
1715876302.88199	5.65
1715876302.93245	5.68
1715876302.983525	5.68
1715876303.034087	5.65
1715876303.0850618	5.68
1715876303.136128	5.68
1715876303.187132	5.63
1715876303.2381172	5.68
1715876303.289073	5.65
1715876303.340344	5.68
1715876303.391423	5.68
1715876303.442086	5.65
1715876303.493377	5.63
1715876303.544374	5.65
1715876303.595212	5.68
1715876303.646347	5.68
1715876303.697335	5.65
1715876303.748069	5.65
1715876303.7990541	5.65
1715876303.85143	5.65
1715876303.901036	5.65
1715876303.952144	5.68
1715876304.0043688	5.65
1715876304.054276	5.65
1715876304.105568	5.65
1715876304.156343	5.65
1715876304.2077608	5.68
1715876304.258584	5.68
1715876304.309623	5.65
1715876304.360554	5.63
1715876304.4111638	5.68
1715876304.46234	5.63
1715876304.513131	5.65
1715876304.564377	5.68
1715876304.615597	5.68
1715876304.666621	5.6
1715876304.717344	5.65
1715876304.768119	5.65
1715876304.819089	5.63
1715876304.870754	5.65
1715876304.921262	5.65
1715876304.972325	5.65
1715876305.023069	5.65
1715876305.074034	5.65
1715876305.1251981	5.63
1715876305.1769621	5.65
1715876305.227089	5.65
1715876305.279315	5.65
1715876305.329126	5.63
1715876305.380887	5.63
1715876305.431089	5.63
1715876305.4821959	5.63
1715876305.5337338	5.63
1715876305.584616	5.65
1715876305.635909	5.63
1715876305.6864371	5.63
1715876305.737109	5.63
1715876305.7880828	5.63
1715876305.8393018	5.63
1715876305.890163	5.63
1715876305.941306	5.63
1715876305.992339	5.63
1715876306.043686	5.63
1715876306.0973802	5.63
1715876306.145401	5.63
1715876306.1969001	5.63
1715876306.247388	5.63
1715876306.2985768	5.63
1715876306.349426	5.63
1715876306.400151	5.65
1715876306.452033	5.63
1715876306.5023842	5.63
1715876306.553798	5.63
1715876306.604478	5.63
1715876306.6569788	5.63
1715876306.714345	5.63
1715876306.757545	5.63
1715876306.809312	5.63
1715876306.8595462	5.6
1715876306.913781	5.63
1715876306.96159	5.63
1715876307.0125818	5.65
1715876307.063284	5.6
1715876307.115057	5.58
1715876307.165378	5.63
1715876307.21633	5.6
1715876307.267423	5.63
1715876307.318408	5.6
1715876307.370144	5.6
1715876307.420317	5.6
1715876307.472082	5.63
1715876307.522361	5.6
1715876307.573386	5.63
1715876307.624318	5.6
1715876307.6754282	5.63
1715876307.726936	5.63
1715876307.777209	5.6
1715876307.828386	5.63
1715876307.881	5.63
1715876307.930901	5.6
1715876307.981291	5.6
1715876308.032455	5.6
1715876308.083745	5.6
1715876308.1346612	5.63
1715876308.185646	5.6
1715876308.23633	5.6
1715876308.287337	5.6
1715876308.3385222	5.6
1715876308.389205	5.63
1715876308.440432	5.6
1715876308.491429	5.6
1715876308.542757	5.6
1715876308.593584	5.6
1715876308.644295	5.6
1715876308.695521	5.63
1715876308.746565	5.6
1715876308.797287	5.6
1715876308.8483388	5.63
1715876308.899619	5.6
1715876308.9501991	5.6
1715876309.002458	5.58
1715876309.05234	5.6
1715876309.103483	5.63
1715876309.154476	5.6
1715876309.205774	5.6
1715876309.256382	5.6
1715876309.3074088	5.6
1715876309.358378	5.6
1715876309.4094038	5.6
1715876309.4605062	5.6
1715876309.513262	5.6
1715876309.562331	5.6
1715876309.6144881	5.63
1715876309.664308	5.6
1715876309.715328	5.6
1715876309.7663019	5.58
1715876309.8173702	5.6
1715876309.868458	5.6
1715876309.9200041	5.6
1715876309.970282	5.6
1715876310.021375	5.6
1715876310.072288	5.6
1715876310.123243	5.6
1715876310.174489	5.6
1715876310.22544	5.6
1715876310.276622	5.58
1715876310.329665	5.58
1715876310.3782458	5.6
1715876310.431154	5.6
1715876310.481132	5.6
1715876310.532356	5.6
1715876310.5823302	5.6
1715876310.6338072	5.6
1715876310.6842911	5.6
1715876310.73553	5.58
1715876310.786321	5.58
1715876310.83728	5.6
1715876310.888766	5.58
1715876310.939269	5.58
1715876310.99054	5.58
1715876311.041305	5.58
1715876311.092361	5.6
1715876311.143619	5.6
1715876311.194325	5.6
1715876311.247388	5.58
1715876311.2964401	5.6
1715876311.3473668	5.58
1715876311.398262	5.58
1715876311.449364	5.58
1715876311.5002618	5.58
1715876311.551544	5.6
1715876311.602162	5.58
1715876311.653353	5.6
1715876311.707873	5.58
1715876311.755393	5.58
1715876311.8080032	5.56
1715876311.857264	5.6
1715876311.911278	5.58
1715876311.958847	5.6
1715876312.0101912	5.56
1715876312.061337	5.58
1715876312.113232	5.6
1715876312.162951	5.58
1715876312.2139058	5.58
1715876312.264964	5.56
1715876312.3160372	5.58
1715876312.3672462	5.6
1715876312.418197	5.58
1715876312.4699159	5.58
1715876312.520349	5.58
1715876312.571442	5.58
1715876312.622314	5.58
1715876312.673256	5.56
1715876312.7255738	5.56
1715876312.7753532	5.58
1715876312.827921	5.56
1715876312.877244	5.56
1715876312.9286242	5.56
1715876312.9799309	5.58
1715876313.030596	5.58
1715876313.0821178	5.58
1715876313.132145	5.58
1715876313.183302	5.56
1715876313.234211	5.56
1715876313.2856882	5.58
1715876313.336712	5.56
