time	force
1715876362.723325	0.0
1715876362.7237382	0.02
1715876362.724297	0.0
1715876362.724629	0.02
1715876362.724921	0.02
1715876362.725208	0.0
1715876362.725492	0.02
1715876362.7631428	0.02
1715876362.8141708	0.02
1715876362.8651829	0.05
1715876362.916227	0.05
1715876362.967205	0.05
1715876363.018296	0.05
1715876363.069249	0.02
1715876363.1210291	0.02
1715876363.171267	0.02
1715876363.2222478	0.05
1715876363.273236	0.02
1715876363.324217	0.05
1715876363.3756301	0.02
1715876363.4279602	0.02
1715876363.477327	0.02
1715876363.528279	0.02
1715876363.5794592	0.02
1715876363.630324	0.02
1715876363.681159	0.02
1715876363.7328799	0.02
1715876363.7875688	0.02
1715876363.834303	0.02
1715876363.885375	0.02
1715876363.93926	0.02
1715876363.987179	0.02
1715876364.0381482	0.0
1715876364.08915	0.05
1715876364.1401348	0.02
1715876364.1911402	0.02
1715876364.242136	0.02
1715876364.293136	0.19
1715876364.344194	0.31
1715876364.3951519	0.46
1715876364.446198	0.6
1715876364.4971461	0.72
1715876364.548154	0.86
1715876364.599176	1.01
1715876364.6501539	1.15
1715876364.701169	1.27
1715876364.752188	1.41
1715876364.803179	1.53
1715876364.854144	1.68
1715876364.905142	1.77
1715876364.9561741	1.89
1715876365.007165	2.04
1715876365.0582132	2.13
1715876365.110143	2.25
1715876365.1602402	2.37
1715876365.211169	2.49
1715876365.26218	2.59
1715876365.3131561	2.71
1715876365.364156	2.83
1715876365.415156	2.92
1715876365.4661682	3.02
1715876365.517146	3.14
1715876365.568165	3.21
1715876365.619148	3.33
1715876365.670146	3.45
1715876365.721154	3.5
1715876365.7721741	3.59
1715876365.823179	3.71
1715876365.874175	3.81
1715876365.925144	3.93
1715876365.976177	4.0
1715876366.0271628	4.07
1715876366.078203	4.17
1715876366.129131	4.22
1715876366.180151	4.31
1715876366.231159	4.36
1715876366.282159	4.43
1715876366.333159	4.5
1715876366.384172	4.53
1715876366.43517	4.65
1715876366.486159	4.74
1715876366.5371468	4.79
1715876366.5881631	4.89
1715876366.639168	4.93
1715876366.690142	5.01
1715876366.7411819	5.08
1715876366.792151	5.13
1715876366.843165	5.2
1715876366.894191	5.24
1715876366.945154	5.32
1715876366.996154	5.39
1715876367.047164	5.44
1715876367.0981069	5.53
1715876367.149168	5.58
1715876367.200157	5.6
1715876367.2511702	5.65
1715876367.3021371	5.7
1715876367.3531451	5.7
1715876367.404147	5.72
1715876367.455145	5.72
1715876367.506134	5.75
1715876367.557135	5.72
1715876367.6081228	5.72
1715876367.659138	5.7
1715876367.710177	5.72
1715876367.761111	5.72
1715876367.812161	5.72
1715876367.863122	5.7
1715876367.9150562	5.7
1715876367.9651468	5.7
1715876368.01616	5.68
1715876368.0671308	5.72
1715876368.1181471	5.7
1715876368.1691258	5.68
1715876368.220147	5.7
1715876368.271127	5.7
1715876368.322161	5.68
1715876368.373132	5.68
1715876368.424138	5.68
1715876368.4751182	5.7
1715876368.526124	5.65
1715876368.577133	5.65
1715876368.628171	5.65
1715876368.679153	5.65
1715876368.730129	5.65
1715876368.7811499	5.65
1715876368.8345978	5.65
1715876368.918983	5.65
1715876368.934127	5.65
1715876368.9851341	5.65
1715876369.036122	5.65
1715876369.087147	5.65
1715876369.13813	5.65
1715876369.189124	5.65
1715876369.240155	5.65
1715876369.291144	5.65
1715876369.342166	5.65
1715876369.3930938	5.63
1715876369.444125	5.65
1715876369.4951098	5.6
1715876369.546292	5.65
1715876369.597106	5.63
1715876369.648149	5.63
1715876369.699114	5.6
1715876369.7501178	5.63
1715876369.801153	5.63
1715876369.8521779	5.6
1715876369.9031181	5.6
1715876369.954185	5.63
1715876370.0051079	5.6
1715876370.056154	5.6
1715876370.107113	5.63
1715876370.1580942	5.63
1715876370.2090938	5.63
1715876370.260146	5.6
1715876370.311125	5.6
1715876370.362106	5.58
1715876370.413147	5.6
1715876370.464113	5.6
1715876370.515146	5.6
1715876370.5661361	5.6
1715876370.6170838	5.6
1715876370.668107	5.6
1715876370.7191029	5.58
1715876370.771096	5.58
1715876370.821135	5.6
1715876370.872098	5.6
1715876370.923119	5.6
1715876370.974165	5.6
1715876371.0251038	5.6
1715876371.0761	5.6
1715876371.127077	5.6
1715876371.178119	5.58
1715876371.229096	5.6
1715876371.280086	5.58
1715876371.331127	5.58
1715876371.3821251	5.6
1715876371.433121	5.6
1715876371.484122	5.58
1715876371.5350778	5.6
1715876371.586077	5.58
1715876371.637123	5.6
1715876371.688102	5.6
1715876371.73907	5.58
1715876371.790087	5.58
1715876371.84109	5.56
1715876371.892094	5.58
1715876371.943171	5.58
1715876371.994139	5.58
1715876372.045155	5.56
1715876372.0962229	5.56
1715876372.147131	5.58
1715876372.198184	5.56
1715876372.249179	5.56
1715876372.3001769	5.58
1715876372.351145	5.56
1715876372.402113	5.56
1715876372.453195	5.58
1715876372.504153	5.56
1715876372.5551429	5.58
1715876372.6061828	5.56
1715876372.657145	5.56
1715876372.708171	5.56
1715876372.759109	5.56
1715876372.810168	5.56
1715876372.861181	5.56
1715876372.912174	5.56
1715876372.963111	5.58
1715876373.014164	5.56
1715876373.065171	5.56
1715876373.1161568	5.53
1715876373.167132	5.58
1715876373.2183611	5.6
1715876373.269152	5.56
1715876373.3201432	5.58
1715876373.371232	5.58
1715876373.422152	5.58
1715876373.4731321	5.58
1715876373.524197	5.58
1715876373.5760498	5.58
1715876373.626188	5.58
1715876373.6773992	5.58
1715876373.7281332	5.58
1715876373.779118	5.58
1715876373.8302221	5.58
1715876373.881147	5.58
1715876373.93218	5.56
1715876373.98315	5.58
1715876374.034121	5.63
1715876374.085116	5.58
1715876374.136139	5.58
1715876374.187189	5.56
1715876374.238196	5.56
1715876374.289263	5.58
1715876374.34035	5.56
1715876374.39136	5.58
1715876374.442407	5.56
1715876374.493411	5.58
1715876374.54423	5.58
1715876374.5952132	5.58
1715876374.646471	5.56
1715876374.697249	5.53
1715876374.748415	5.58
1715876374.7992268	5.56
1715876374.853087	5.56
1715876374.905633	5.58
1715876374.95245	5.56
1715876375.0032	5.56
1715876375.054226	5.56
1715876375.105349	5.53
1715876375.156366	5.53
1715876375.207384	5.58
1715876375.258344	5.56
1715876375.309193	5.56
1715876375.360137	5.56
